	D00035	D00110	D00136	D00195	D00219	D00225	D00227	D00228	D00234	D00252	D00274	D00283	D00293	D00294	D00303	D00319	D00326	D00329	D00331	D00332	D00335	D00336	D00338	D00340	D00345	D00349	D00351	D00354	D00358	D00364	D00367	D00373	D00379	D00380	D00392	D00394	D00418	D00437	D00438	D00451	D00456	D00464	D00474	D00477	D00480	D00495	D00499	D00504	D00512	D00513	D00519	D00521	D00524	D00528	D00530	D00533	D00536	D00537	D00538	D00539	D00542	D00543	D00544	D00545	D00546	D00547	D00548	D00549	D00550	D00552	D00553	D00560	D00563	D00574	D00593	D00594	D00607	D00611	D00615	D00616	D00617	D00618	D00619	D00629	D00631	D00633	D00636	D00638	D00639	D00640	D00642	D00647	D00648	D00649	D00650	D00651	D00654	D00656	D00658	D00677	D00678	D00694	D00697	D00704	D00708	D00709	D00711	D00726	D00732	D00733	D00735	D00738	D00739	D00740	D00741	D00759	D00760	D00761	D00765	D00771	D00775	D00779	D00791	D00798	D00799	D00809	D00812	D00816	D00823	D00831	D00960	D00963	D00964	D01071	D01108	D01111	D01118	D01242	D01243	D01253	D01256	D01275	D01287	D01295	D01350	D01448	D01450	D01453	D01575	D01599	D01603	D01712	D01768	D01799	D01828	D01854	D01969	D02041	D02086	D02087	D02088	D02092	D02098	D02101	D02163	D02173	D02204	D02207	D02234	D02237	D02253	D02261	D02262	D02272	D02347	D02356	D02360	D02362	D02409	D02461	D02485	D02546	D02566	D02630	D02914	D03037	D03180	D03274	D03365	D03450	D03580	D03742	D03826	D03830	D03878	D03991	D04034	D04048	D04370	D04790	D04985	D04999	D05024	D05077	D05156	D05453	D05458	D05461	D06106	D06172
D00367	0.305085	0.347826	0.524590	0.442857	0.253012	0.568966	0.473684	0.619048	0.536232	0.362069	0.443038	0.539683	0.583333	0.386667	0.428571	0.271429	0.333333	0.567164	0.302326	0.225806	0.314607	0.370787	0.606557	0.333333	0.361446	0.306667	0.533333	0.328125	0.328125	0.478261	1.000000	0.347826	0.298851	0.247059	0.308824	0.349206	0.364865	0.227848	0.252874	0.345679	0.550000	0.516667	0.358209	0.363636	0.363636	0.291667	0.297297	0.241935	0.483333	0.373134	0.350000	0.390625	0.305556	0.439394	0.453125	0.416667	0.218750	0.218391	0.285714	0.281250	0.076923	0.115385	0.111111	0.115385	0.096154	0.127273	0.370968	0.181818	0.578947	0.147541	0.283582	0.584615	0.442623	0.333333	0.333333	0.392405	0.333333	0.222222	0.303030	0.467532	0.303371	0.228916	0.366197	0.219512	0.432836	0.327869	0.430556	0.452055	0.246154	0.337838	0.402597	0.284091	0.285714	0.388060	0.317647	0.409639	0.305882	0.348837	0.329268	0.442857	0.562500	0.463768	0.507042	0.122807	0.467742	0.406250	0.353846	0.444444	0.323944	0.442857	0.378788	0.405797	0.382353	0.285714	0.287671	0.329787	0.423077	0.432432	0.419753	0.438596	0.387097	0.457627	0.471429	0.371429	0.420290	0.322581	0.393939	0.265625	0.338462	0.467742	0.338710	0.194030	0.321429	0.361111	0.056338	0.268657	0.373134	0.474359	0.308824	0.507937	0.369048	0.317073	0.420290	0.392857	0.281250	0.407895	0.428571	0.441176	0.382353	0.337209	0.237500	0.410959	0.333333	0.380952	0.385714	0.476923	0.361111	0.447761	0.348485	0.412500	0.241935	0.450000	0.333333	0.425000	0.415584	0.424658	0.215385	0.459459	0.417910	0.333333	0.342105	0.500000	0.380952	0.380952	0.410256	0.342857	0.350877	0.478261	0.430556	0.411765	0.453125	0.202703	0.274194	0.540984	0.337500	0.519481	0.273973	0.447368	0.344262	0.346667	0.386364	0.412698	0.420455	0.433735	0.323077	0.450704	0.453333	0.428571	0.426471	0.271429	0.301370	0.311475	0.545455	0.397436	0.342466	0.385965	0.137931	0.500000	0.285714	0.213115
D00373	0.200000	0.419355	0.375000	0.476923	0.237500	0.409836	0.426667	0.447761	0.530303	0.345455	0.472973	0.614035	0.451613	0.302632	0.440678	0.253731	0.295082	0.562500	0.229885	0.183333	0.333333	0.285714	0.430769	0.320988	0.317073	0.256757	0.428571	0.269841	0.379310	0.469697	0.347826	1.000000	0.317073	0.278481	0.217391	0.702128	0.432836	0.260274	0.333333	0.386667	0.571429	0.264706	0.283582	0.393443	0.700000	0.257143	0.318841	0.142857	0.183099	0.279412	0.303797	0.448276	0.289855	0.363636	0.419355	0.311475	0.158730	0.216867	0.236842	0.203125	0.000000	0.000000	0.037736	0.000000	0.000000	0.036364	0.355932	0.132075	0.440678	0.181818	0.350000	0.484848	0.693878	0.318182	0.366667	0.458333	0.229885	0.263158	0.347826	0.542857	0.387500	0.293333	0.460317	0.266667	0.491803	0.206349	0.420290	0.294872	0.245902	0.305556	0.410959	0.367089	0.365854	0.205479	0.337500	0.365854	0.325000	0.405063	0.300000	0.454545	0.507937	0.230769	0.436620	0.035088	0.283582	0.349206	0.276923	0.375000	0.412698	0.476923	0.433333	0.533333	0.435484	0.393443	0.369231	0.500000	0.536232	0.530303	0.428571	0.166667	0.265625	0.421053	0.580645	0.936170	0.754717	0.480769	0.641509	0.381818	0.281250	0.343750	0.368421	0.250000	0.301887	0.388060	0.029412	0.269841	0.740000	0.506849	0.333333	0.406250	0.294118	0.287500	0.524590	0.586957	0.204082	0.645161	0.507937	0.347826	0.679245	0.341463	0.253333	0.324324	0.397059	0.275862	0.277778	0.444444	0.453125	0.437500	0.354839	0.521127	0.200000	0.460526	0.397059	0.453333	0.529412	0.434783	0.423077	0.514706	0.578947	0.303797	0.310811	0.446154	0.387500	0.387500	0.235294	0.483333	0.358491	0.347222	0.342466	0.419753	0.419355	0.217391	0.480000	0.412698	0.342105	0.417722	0.275362	0.640625	0.604167	0.333333	0.426829	0.584906	0.395349	0.500000	0.265625	0.531250	0.650794	0.507937	0.483871	0.217391	0.323529	0.339286	0.443038	0.552239	0.453125	0.450980	0.220000	0.454545	0.342857	0.210526
D00379	0.295775	0.301205	0.317073	0.288889	0.776119	0.247059	0.395604	0.360465	0.329670	0.287671	0.387097	0.317647	0.264368	0.451220	0.329114	0.195402	0.222222	0.318681	0.494118	0.263889	0.783784	0.650602	0.298851	0.494118	0.600000	0.255556	0.354167	0.219512	0.333333	0.329545	0.298851	0.317073	1.000000	0.728571	0.253012	0.265823	0.364706	0.272727	0.305263	0.569620	0.285714	0.218391	0.341772	0.363636	0.250000	0.241379	0.387500	0.352941	0.316456	0.244186	0.464286	0.350649	0.297619	0.309524	0.285714	0.315789	0.291667	0.375000	0.461538	0.259740	0.028986	0.042857	0.056338	0.042857	0.043478	0.054795	0.265823	0.066667	0.206897	0.180556	0.311688	0.372093	0.320513	0.354430	0.702381	0.373626	0.443182	0.194805	0.484536	0.347368	0.350515	0.271739	0.244444	0.277778	0.353659	0.200000	0.242105	0.406977	0.170732	0.310345	0.336957	0.542169	0.571429	0.285714	0.494118	0.517241	0.500000	0.523256	0.476190	0.397590	0.306818	0.288889	0.326087	0.053333	0.413333	0.381579	0.271605	0.352273	0.297619	0.333333	0.292683	0.400000	0.297619	0.312500	0.313253	0.458333	0.312500	0.301075	0.313131	0.154762	0.202381	0.328947	0.372093	0.305882	0.345238	0.182927	0.320988	0.200000	0.228916	0.308642	0.289474	0.144578	0.236111	0.378049	0.250000	0.333333	0.273810	0.354167	0.300000	0.294118	0.494253	0.281250	0.412500	0.309859	0.393939	0.386364	0.419753	0.313953	0.282353	0.911765	0.407407	0.311111	0.306818	0.871429	0.258427	0.353659	0.255556	0.287356	0.333333	0.438202	0.226667	0.378947	0.306818	0.372340	0.409091	0.307692	0.205128	0.308511	0.309524	0.556962	0.344828	0.325581	0.488636	0.488636	0.436782	0.252874	0.179487	0.271739	0.296703	0.391753	0.285714	0.268293	0.236842	0.297619	0.311828	0.450549	0.350000	0.302083	0.259740	0.397590	0.442105	0.268293	0.458333	0.381443	0.262500	0.356322	0.291667	0.419753	0.400000	0.223529	0.325301	0.338028	0.340000	0.441860	0.313953	0.305556	0.157143	0.375000	0.407407	0.236111
D00380	0.268657	0.246914	0.231707	0.252874	0.777778	0.178571	0.363636	0.222222	0.225806	0.225352	0.311828	0.206897	0.197674	0.454545	0.361111	0.227848	0.295775	0.241758	0.518987	0.292308	0.736111	0.688312	0.204545	0.518987	0.531646	0.247059	0.255102	0.162500	0.328571	0.250000	0.247059	0.278481	0.728571	1.000000	0.212500	0.207792	0.238636	0.250000	0.300000	0.602740	0.262500	0.164706	0.375000	0.380282	0.240506	0.246914	0.444444	0.416667	0.276316	0.265823	0.468354	0.276316	0.324675	0.256098	0.278481	0.256757	0.323077	0.390244	0.486111	0.343284	0.032258	0.047619	0.062500	0.047619	0.048387	0.076923	0.240000	0.089552	0.152941	0.218750	0.402985	0.261364	0.215190	0.369863	0.721519	0.325843	0.428571	0.214286	0.489130	0.301075	0.319149	0.279070	0.250000	0.285714	0.253012	0.253521	0.247191	0.373494	0.219178	0.320988	0.274725	0.531646	0.602564	0.231707	0.518987	0.506024	0.525641	0.530864	0.481013	0.297619	0.285714	0.238636	0.277778	0.090909	0.375000	0.306667	0.246753	0.365854	0.291139	0.345679	0.253165	0.312500	0.243902	0.306667	0.360000	0.430108	0.279570	0.252747	0.255102	0.125000	0.175000	0.236842	0.275862	0.268293	0.277108	0.216216	0.282051	0.253521	0.301370	0.269231	0.246575	0.173333	0.154930	0.341772	0.276923	0.367647	0.250000	0.336957	0.385714	0.226190	0.481928	0.274725	0.341772	0.194444	0.408602	0.321839	0.350000	0.261905	0.228916	0.684932	0.465753	0.261364	0.317073	0.675676	0.250000	0.268293	0.261905	0.220930	0.328767	0.344444	0.214286	0.305263	0.317073	0.326087	0.314607	0.244444	0.208333	0.260870	0.240964	0.468354	0.392405	0.229885	0.409091	0.409091	0.340909	0.259259	0.197183	0.235955	0.247191	0.333333	0.311688	0.259740	0.279412	0.214286	0.306818	0.344086	0.422535	0.296703	0.216216	0.282353	0.397849	0.227848	0.445652	0.336842	0.236842	0.321429	0.285714	0.333333	0.296296	0.259740	0.355263	0.313433	0.309278	0.344828	0.277108	0.175676	0.233333	0.315789	0.465753	0.223881
D00392	0.259259	0.473684	0.272727	0.415385	0.217949	0.188406	0.430556	0.207792	0.293333	0.272727	0.346154	0.173333	0.343750	0.217949	0.327869	0.290323	0.190476	0.297297	0.271605	0.175439	0.241379	0.255556	0.328358	0.211765	0.300000	0.369231	0.432432	0.134328	0.288136	0.291667	0.308824	0.217391	0.253012	0.212500	1.000000	0.245902	0.226667	0.294118	0.298701	0.282051	0.354839	0.301587	0.344262	0.208955	0.246154	0.866667	0.403226	0.236364	0.428571	0.296875	0.222222	0.311475	0.349206	0.535714	0.292308	0.357143	0.301887	0.347222	0.250000	0.460000	0.044444	0.088889	0.133333	0.088889	0.090909	0.104167	0.407407	0.244444	0.208955	0.196078	0.222222	0.287671	0.196970	0.317460	0.322222	0.402778	0.256098	0.236364	0.224490	0.444444	0.258824	0.291667	0.333333	0.281690	0.279412	0.180328	0.342857	0.328767	0.241379	0.216216	0.320000	0.283951	0.255814	0.253731	0.211765	0.200000	0.214286	0.258824	0.219512	0.314286	0.358209	0.314286	0.441176	0.122449	0.490909	0.421053	0.234375	0.319444	0.231884	0.295775	0.261538	0.313433	0.307692	0.227273	0.268657	0.333333	0.397260	0.405797	0.394737	0.403846	0.262295	0.241935	0.205128	0.208333	0.202703	0.158730	0.169014	0.074627	0.181818	0.188406	0.321429	0.245614	0.226415	0.483333	0.118644	0.310345	0.202899	0.413333	0.212121	0.387097	0.218391	0.337838	0.289855	0.189655	0.373494	0.289474	0.300000	0.534483	0.197183	0.277108	0.200000	0.540984	0.300000	0.258824	0.419355	0.359375	0.348485	0.353846	0.269841	0.333333	0.259259	0.337500	0.300000	0.400000	0.265823	0.397059	0.186441	0.394366	0.228571	0.207317	0.388060	0.285714	0.289157	0.289157	0.383562	0.349206	0.114754	0.273973	0.540984	0.405063	0.183099	0.290323	0.111111	0.268657	0.240506	0.402597	0.423729	0.346667	0.280702	0.373134	0.361446	0.333333	0.397590	0.428571	0.305085	0.342857	0.333333	0.300000	0.333333	0.290323	0.535714	0.224138	0.375000	0.351351	0.412698	0.206897	0.187500	0.317073	0.343284	0.274510
D00394	0.185185	0.379310	0.355932	0.419355	0.166667	0.444444	0.414286	0.435484	0.476190	0.434783	0.422535	0.584906	0.438596	0.229730	0.480769	0.266667	0.290909	0.533333	0.178571	0.188679	0.238095	0.211111	0.416667	0.222222	0.250000	0.268657	0.360000	0.241379	0.384615	0.459016	0.349206	0.702128	0.265823	0.207792	0.245902	1.000000	0.375000	0.272727	0.352113	0.411765	0.509434	0.278689	0.258065	0.375000	0.604167	0.269841	0.276923	0.142857	0.169231	0.316667	0.202532	0.490196	0.327869	0.366667	0.403509	0.384615	0.181818	0.207792	0.211268	0.169492	0.000000	0.000000	0.044444	0.000000	0.000000	0.042553	0.358491	0.181818	0.452830	0.212766	0.351852	0.428571	0.666667	0.253968	0.292135	0.469697	0.207317	0.280000	0.274725	0.492537	0.355263	0.328358	0.473684	0.279412	0.537037	0.192982	0.406250	0.256757	0.259259	0.283582	0.376812	0.351351	0.350649	0.176471	0.222222	0.253012	0.225000	0.271605	0.200000	0.396825	0.450000	0.239437	0.446154	0.040816	0.278689	0.327586	0.229508	0.358209	0.372881	0.466667	0.392857	0.500000	0.372881	0.375000	0.421053	0.382716	0.484848	0.500000	0.378378	0.169492	0.216667	0.403846	0.451613	0.660000	0.574074	0.568182	0.717391	0.416667	0.275862	0.300000	0.428571	0.218182	0.326087	0.328125	0.016393	0.263158	0.580000	0.416667	0.333333	0.389831	0.186047	0.250000	0.491228	0.547619	0.182796	0.492063	0.474576	0.349206	0.588235	0.275000	0.283582	0.323529	0.380952	0.211765	0.272727	0.431034	0.465517	0.400000	0.357143	0.408451	0.230769	0.410959	0.380952	0.422535	0.411765	0.421875	0.466667	0.484375	0.547170	0.266667	0.271429	0.409836	0.337662	0.337662	0.212500	0.500000	0.333333	0.289855	0.343284	0.371795	0.403509	0.187500	0.466667	0.372881	0.323944	0.350649	0.230769	0.515625	0.500000	0.294118	0.379747	0.551020	0.382716	0.452055	0.280702	0.475410	0.523810	0.500000	0.423729	0.169231	0.301587	0.313725	0.432432	0.432836	0.370968	0.434783	0.261905	0.424658	0.228571	0.244898
D00418	0.250000	0.315068	0.371429	0.386667	0.273810	0.382353	0.474359	0.500000	0.557143	0.344262	0.462500	0.492537	0.380282	0.320988	0.347826	0.210526	0.260870	0.440000	0.277778	0.215385	0.363636	0.315789	0.422535	0.369048	0.303371	0.278481	0.456790	0.491525	0.333333	0.400000	0.364865	0.432836	0.364706	0.238636	0.226667	0.375000	1.000000	0.351351	0.365854	0.317647	0.432836	0.305556	0.362319	0.347826	0.309859	0.215190	0.320000	0.212121	0.295775	0.266667	0.337349	0.352941	0.259740	0.380282	0.391304	0.353846	0.208955	0.197802	0.275000	0.164384	0.017241	0.033898	0.032787	0.033898	0.034483	0.048387	0.313433	0.152542	0.367647	0.196721	0.289855	0.558824	0.491803	0.357143	0.350515	0.467532	0.306818	0.176471	0.306931	0.364706	0.433735	0.346154	0.333333	0.337662	0.394366	0.292308	0.308642	0.345679	0.272727	0.307692	0.405063	0.397590	0.318681	0.391304	0.369048	0.379310	0.373494	0.383721	0.365854	0.405405	0.410959	0.316456	0.358025	0.015152	0.362319	0.367647	0.318841	0.371795	0.385714	0.368421	0.382353	0.449275	0.405797	0.367647	0.310811	0.376344	0.390244	0.415584	0.372093	0.214286	0.308824	0.348485	0.432432	0.414286	0.422535	0.231884	0.397059	0.217391	0.267606	0.362319	0.323077	0.152778	0.327586	0.383562	0.098592	0.222222	0.338028	0.404762	0.277778	0.342466	0.372093	0.290698	0.463768	0.446429	0.298969	0.392405	0.450704	0.364865	0.539683	0.356322	0.275000	0.376623	0.410959	0.337079	0.369863	0.375000	0.328947	0.369863	0.333333	0.414634	0.250000	0.451220	0.410959	0.409639	0.400000	0.354430	0.242424	0.423077	0.400000	0.370370	0.312500	0.436620	0.400000	0.400000	0.430380	0.347222	0.230769	0.346154	0.376623	0.351648	0.280000	0.194805	0.242424	0.426471	0.325301	0.463415	0.280000	0.395062	0.440678	0.316456	0.373626	0.415385	0.376344	0.370787	0.202703	0.452055	0.400000	0.450704	0.408451	0.164557	0.289474	0.296875	0.370787	0.417722	0.402778	0.438596	0.150000	0.500000	0.307692	0.262295
D00437	0.187500	0.393939	0.226667	0.298701	0.287500	0.267606	0.321429	0.278481	0.280488	0.300000	0.345238	0.280000	0.287671	0.320513	0.289855	0.571429	0.185714	0.253012	0.321429	0.153846	0.288889	0.301075	0.243590	0.305882	0.317647	0.616667	0.310345	0.292308	0.292308	0.328947	0.227848	0.260274	0.272727	0.250000	0.294118	0.272727	0.351351	1.000000	0.770492	0.270588	0.277778	0.285714	0.285714	0.219178	0.271429	0.277778	0.266667	0.206349	0.275362	0.229730	0.337500	0.239437	0.240000	0.323944	0.314286	0.312500	0.283333	0.280488	0.256410	0.208955	0.000000	0.055556	0.092593	0.055556	0.056604	0.051724	0.354839	0.185185	0.253521	0.301887	0.250000	0.243902	0.242857	0.300000	0.336842	0.397436	0.247191	0.187500	0.406593	0.349398	0.691176	0.905660	0.280000	0.903846	0.283784	0.159420	0.243902	0.312500	0.230769	0.209877	0.289157	0.333333	0.348837	0.295775	0.305882	0.303371	0.309524	0.337209	0.317073	0.298701	0.285714	0.388889	0.325000	0.067797	0.285714	0.219178	0.225352	0.303797	0.309859	0.282051	0.250000	0.333333	0.240000	0.289855	0.309859	0.362637	0.375000	0.346154	0.325581	0.157143	0.214286	0.214286	0.200000	0.250000	0.212500	0.227273	0.229730	0.194030	0.178082	0.184211	0.242424	0.196970	0.237288	0.385714	0.156250	0.253731	0.246575	0.295455	0.239437	0.342857	0.325581	0.320988	0.310811	0.222222	0.340659	0.325000	0.320000	0.328767	0.291667	0.266667	0.324324	0.397260	0.320000	0.250000	0.391304	0.283784	0.276316	0.315068	0.275362	0.333333	0.288136	0.337209	0.320000	0.345238	0.285714	0.240964	0.147059	0.337500	0.323944	0.215909	0.328947	0.289474	0.306818	0.306818	0.453333	0.291667	0.225806	0.246914	0.397260	0.322222	0.164557	0.294118	0.147059	0.223684	0.452055	0.303371	0.277778	0.329268	0.246154	0.219512	0.315217	0.275362	0.333333	0.325843	0.349206	0.342105	0.317073	0.320000	0.315068	0.189189	0.342857	0.338983	0.296703	0.350000	0.328767	0.218750	0.160714	0.364706	0.240506	0.303571
D00438	0.205479	0.424658	0.316456	0.365854	0.292135	0.228916	0.336957	0.313953	0.329545	0.232877	0.436782	0.333333	0.277108	0.263736	0.346667	0.515152	0.301370	0.318182	0.322581	0.208333	0.306122	0.316832	0.252874	0.268041	0.278351	0.557143	0.415730	0.230769	0.333333	0.378049	0.252874	0.333333	0.305263	0.300000	0.298701	0.352113	0.365854	0.770492	1.000000	0.379310	0.316456	0.243902	0.275000	0.294872	0.311688	0.316456	0.304878	0.205479	0.234568	0.337662	0.279570	0.351351	0.381579	0.261905	0.316456	0.280000	0.308824	0.360465	0.279070	0.240000	0.000000	0.045455	0.075758	0.045455	0.046154	0.106061	0.333333	0.169231	0.216867	0.306452	0.293333	0.280899	0.302632	0.337662	0.390000	0.512500	0.336957	0.222222	0.458333	0.458824	0.814286	0.852459	0.402597	0.819672	0.389610	0.210526	0.357143	0.360465	0.260274	0.325301	0.400000	0.458824	0.454545	0.238095	0.268041	0.306122	0.270833	0.322917	0.263158	0.302326	0.321429	0.317647	0.356322	0.102941	0.275000	0.262500	0.253165	0.369048	0.400000	0.400000	0.397260	0.367089	0.381579	0.402778	0.458333	0.478261	0.506173	0.444444	0.448276	0.148148	0.197531	0.310811	0.266667	0.320988	0.282353	0.309859	0.303797	0.260274	0.289474	0.214286	0.253333	0.263889	0.197183	0.379747	0.131579	0.297297	0.287500	0.326316	0.282051	0.308642	0.272727	0.352273	0.379747	0.289855	0.395833	0.388235	0.387500	0.267442	0.329114	0.298969	0.325301	0.325581	0.441558	0.282828	0.350000	0.354430	0.397436	0.350000	0.315789	0.393258	0.222222	0.426966	0.441558	0.420455	0.348315	0.337209	0.267606	0.433735	0.376623	0.265957	0.361446	0.341463	0.351064	0.351064	0.440476	0.418919	0.222222	0.329412	0.325581	0.423913	0.283951	0.315789	0.216216	0.296296	0.512821	0.406593	0.283951	0.423529	0.309859	0.333333	0.385417	0.333333	0.387755	0.444444	0.276316	0.407407	0.411765	0.370370	0.317073	0.265823	0.325000	0.338235	0.428571	0.411765	0.415584	0.267606	0.184615	0.406593	0.279070	0.231884
D00451	0.294118	0.316456	0.316456	0.382716	0.493506	0.307692	0.430233	0.298851	0.392857	0.267606	0.358696	0.333333	0.292683	0.437500	0.442857	0.219512	0.319444	0.333333	0.464286	0.260870	0.542169	0.477778	0.297619	0.430233	0.550000	0.345679	0.326316	0.200000	0.371429	0.345238	0.345679	0.386667	0.569620	0.602740	0.282051	0.411765	0.317647	0.270588	0.379310	1.000000	0.386667	0.200000	0.259259	0.364865	0.383562	0.300000	0.320988	0.275362	0.234568	0.410959	0.416667	0.449275	0.418919	0.341772	0.368421	0.297297	0.253521	0.500000	0.617647	0.347826	0.030769	0.045455	0.075758	0.045455	0.046154	0.073529	0.297297	0.117647	0.278481	0.173913	0.328767	0.373494	0.375000	0.337662	0.597701	0.390805	0.430233	0.294118	0.473684	0.393258	0.411111	0.313953	0.350000	0.290698	0.389610	0.226667	0.357143	0.314607	0.226667	0.279070	0.383721	0.653333	0.684211	0.181818	0.464286	0.505882	0.435294	0.511905	0.411765	0.417722	0.387500	0.230769	0.372093	0.086957	0.342105	0.364865	0.253165	0.352941	0.329114	0.473684	0.307692	0.384615	0.296296	0.346667	0.438356	0.511111	0.386364	0.376471	0.384615	0.223684	0.259740	0.366197	0.373494	0.371795	0.397436	0.347826	0.430556	0.314286	0.324324	0.342105	0.382353	0.213333	0.250000	0.297619	0.246377	0.315068	0.355263	0.415730	0.315789	0.292683	0.431818	0.279570	0.397436	0.308824	0.395833	0.404762	0.405063	0.329268	0.363636	0.615385	0.466667	0.325581	0.353659	0.567901	0.255814	0.407895	0.345679	0.367089	0.369863	0.377778	0.189189	0.351064	0.353659	0.488095	0.379310	0.385542	0.323529	0.383721	0.376623	0.506329	0.298851	0.375000	0.548780	0.548780	0.329670	0.363636	0.257143	0.298851	0.310345	0.423913	0.405405	0.282051	0.343284	0.312500	0.325843	0.391304	0.300000	0.390805	0.367647	0.365854	0.564706	0.351351	0.563218	0.428571	0.310811	0.390244	0.379310	0.387500	0.421053	0.265823	0.308642	0.300000	0.477273	0.379310	0.362500	0.267606	0.241935	0.361702	0.325301	0.197183
D00456	0.285714	0.571429	0.419355	0.523810	0.237500	0.508772	0.597015	0.469697	0.603175	0.396226	0.472973	0.508197	0.525424	0.285714	0.491228	0.292308	0.362069	0.562500	0.244186	0.203390	0.317647	0.314607	0.476190	0.273810	0.285714	0.409091	0.527778	0.290323	0.379310	0.447761	0.550000	0.571429	0.285714	0.262500	0.354839	0.509434	0.432836	0.277778	0.316456	0.386667	1.000000	0.323077	0.343750	0.393443	0.491228	0.375000	0.358209	0.220339	0.354839	0.426230	0.256098	0.400000	0.271429	0.578947	0.543860	0.454545	0.177419	0.231707	0.305556	0.305085	0.000000	0.019231	0.057692	0.019231	0.019608	0.075472	0.568627	0.224490	0.545455	0.203704	0.372881	0.580645	0.627451	0.359375	0.382022	0.418919	0.273810	0.285714	0.291667	0.500000	0.353659	0.293333	0.460317	0.283784	0.491803	0.288136	0.507692	0.364865	0.310345	0.342857	0.450704	0.333333	0.317647	0.275362	0.304878	0.302326	0.277108	0.370370	0.268293	0.548387	0.862745	0.297297	0.545455	0.072727	0.482759	0.491228	0.360656	0.455882	0.390625	0.523810	0.457627	0.483871	0.435484	0.370968	0.328358	0.445783	0.558824	0.530303	0.466667	0.305085	0.350000	0.421053	0.400000	0.542373	0.476190	0.425926	0.474576	0.333333	0.344262	0.365079	0.471698	0.339286	0.408163	0.453125	0.029412	0.290323	0.500000	0.549296	0.354839	0.500000	0.279070	0.355263	0.453125	0.489796	0.268817	0.457143	0.439394	0.550000	0.561404	0.341463	0.253333	0.507692	0.417910	0.290698	0.415385	0.467742	0.453125	0.614035	0.354839	0.384615	0.241379	0.460526	0.417910	0.472973	0.386667	0.477612	0.321429	0.514706	0.475410	0.287500	0.347222	0.468750	0.387500	0.387500	0.363636	0.483333	0.358491	0.405797	0.531250	0.455696	0.396825	0.272727	0.396226	0.435484	0.342105	0.493333	0.333333	0.521739	0.571429	0.333333	0.426829	0.584906	0.463415	0.461538	0.327869	0.531250	0.529412	0.439394	0.586207	0.272727	0.406250	0.363636	0.605634	0.405405	0.500000	0.345455	0.196078	0.534247	0.323944	0.254545
D00464	0.272727	0.264706	0.323077	0.287671	0.182927	0.448276	0.400000	0.439394	0.375000	0.411765	0.407895	0.428571	0.660377	0.405797	0.276923	0.344262	0.222222	0.555556	0.312500	0.189655	0.264368	0.292135	0.625000	0.363636	0.376623	0.318841	0.421053	0.444444	0.300000	0.397059	0.516667	0.264706	0.218391	0.164706	0.301587	0.278689	0.305556	0.285714	0.243902	0.200000	0.323077	1.000000	0.400000	0.276923	0.296875	0.283582	0.308824	0.272727	0.576923	0.370968	0.422535	0.205882	0.191781	0.419355	0.365079	0.444444	0.267857	0.164706	0.226667	0.271186	0.065217	0.108696	0.104167	0.108696	0.086957	0.078431	0.322034	0.208333	0.482143	0.235294	0.338983	0.432836	0.285714	0.370968	0.210000	0.373333	0.235294	0.186441	0.270833	0.452055	0.282353	0.266667	0.250000	0.256757	0.308824	0.345455	0.315068	0.394366	0.298246	0.333333	0.328947	0.218391	0.195652	0.563636	0.346154	0.392405	0.333333	0.345679	0.378378	0.382353	0.388060	0.740741	0.470588	0.096154	0.377049	0.296875	0.350000	0.366197	0.318182	0.342857	0.235294	0.363636	0.242857	0.257576	0.242857	0.242105	0.316456	0.302632	0.270588	0.470588	0.362069	0.179104	0.371429	0.289855	0.318841	0.209677	0.328125	0.254237	0.250000	0.400000	0.206349	0.177419	0.264151	0.318841	0.062500	0.322034	0.287879	0.440000	0.366667	0.600000	0.367089	0.364865	0.358209	0.224138	0.274725	0.351351	0.388060	0.421875	0.338462	0.227273	0.194805	0.411765	0.291667	0.252874	0.475410	0.348485	0.246575	0.384615	0.344262	0.376623	0.458333	0.415584	0.291667	0.273810	0.360000	0.293333	0.058824	0.346667	0.333333	0.202381	0.357143	0.352941	0.252874	0.252874	0.373333	0.225352	0.346154	0.357143	0.411765	0.361446	0.246377	0.242424	0.180328	0.318182	0.333333	0.410256	0.323077	0.410959	0.209677	0.236842	0.250000	0.242424	0.296703	0.435897	0.362069	0.391304	0.416667	0.388060	0.343284	0.242424	0.294118	0.237288	0.365854	0.342105	0.300000	0.200000	0.134615	0.410256	0.295775	0.425532
