	D00049	D00059	D00079	D00094	D00095	D00106	D00110	D00113	D00136	D00139	D00180	D00225	D00227	D00232	D00234	D00235	D00241	D00255	D00270	D00274	D00281	D00283	D00295	D00300	D00301	D00306	D00318	D00332	D00336	D00356	D00364	D00371	D00380	D00394	D00397	D00400	D00410	D00411	D00415	D00419	D00422	D00426	D00432	D00437	D00440	D00442	D00443	D00451	D00454	D00465	D00480	D00483	D00493	D00494	D00498	D00499	D00503	D00509	D00513	D00514	D00520	D00521	D00522	D00523	D00524	D00525	D00528	D00540	D00542	D00559	D00560	D00563	D00574	D00598	D00601	D00604	D00606	D00607	D00609	D00613	D00627	D00632	D00635	D00645	D00646	D00665	D00666	D00673	D00674	D00675	D00676	D00682	D00683	D00684	D00687	D00688	D00715	D00726	D00760	D00765	D00769	D00775	D00779	D00780	D00790	D00837	D00838	D00845	D00954	D00965	D00987	D00996	D01020	D01022	D01024	D01051	D01071	D01103	D01118	D01126	D01164	D01227	D01236	D01242	D01269	D01295	D01297	D01324	D01332	D01346	D01352	D01358	D01386	D01390	D01441	D01454	D01462	D01603	D01652	D01692	D01699	D01712	D01713	D01717	D01745	D01782	D01828	D01871	D01891	D01925	D01964	D01965	D01973	D01994	D02007	D02066	D02070	D02076	D02082	D02147	D02149	D02150	D02234	D02237	D02250	D02278	D02279	D02327	D02338	D02340	D02342	D02349	D02354	D02356	D02357	D02358	D02359	D02361	D02374	D02566	D02578	D02588	D02614	D02671	D02721	D02725	D02826	D02884	D02910	D03165	D03187	D03210	D03274	D03365	D03415	D03442	D03490	D03503	D03621	D03642	D03654	D03858	D03879	D03880	D03881	D03966	D04006	D04034	D04040	D04375	D04625	D04716	D04979	D05113	D05129	D05246	D05312	D05341	D05740	D05792	D05938	D06056	D06396
D00498	0.065574	0.126984	0.107143	0.121622	0.129032	0.104651	0.116883	0.138889	0.129870	0.071429	0.111111	0.089744	0.071429	0.068493	0.098901	0.094595	0.075758	0.082353	0.093333	0.113402	0.063492	0.133333	0.060976	0.078125	0.132075	0.137500	0.048780	0.081967	0.108696	0.125000	0.130952	0.060606	0.084507	0.119403	0.078947	0.064516	0.073529	0.105769	0.096386	0.117647	0.085366	0.117021	0.162162	0.094595	0.068966	0.080645	0.185185	0.075949	0.131579	0.112500	0.086957	0.094595	0.133333	0.089552	1.000000	0.061538	0.116883	0.139241	0.092105	0.057143	0.068182	0.142857	0.073684	0.097826	0.064516	0.095890	0.061538	0.088608	0.000000	0.078947	0.094118	0.123288	0.117647	0.112500	0.087500	0.061538	0.071429	0.094595	0.114943	0.155844	0.082474	0.142857	0.087500	0.080000	0.126761	0.087500	0.134146	0.083333	0.134146	0.087912	0.082353	0.087912	0.108108	0.085366	0.070000	0.119403	0.113924	0.103896	0.102273	0.150000	0.107143	0.056338	0.135135	0.107438	0.093333	0.306667	0.396552	0.117021	0.109756	0.105263	0.164948	0.125000	0.086957	0.105263	0.067416	0.119048	0.101449	0.076923	0.084507	0.028571	0.139535	0.060606	0.084211	0.065934	0.119048	0.134328	0.144578	0.114286	0.123457	0.103896	0.076923	0.128571	0.079365	0.121212	0.118812	0.106667	0.130435	0.100000	0.106383	0.118280	0.152941	0.083333	0.097222	0.156627	0.105882	0.162162	0.074074	0.123288	0.122222	0.103093	0.111111	0.121212	0.112360	0.102804	0.079208	0.112676	0.093333	0.059524	0.081633	0.115942	0.115942	0.121212	0.121212	0.073529	0.080000	0.063492	0.031250	0.075949	0.109756	0.120000	0.105263	0.095890	0.126582	0.109756	0.137931	0.095890	0.138462	0.100000	0.105263	0.147059	0.108108	0.103093	0.136986	0.150000	0.100000	0.115789	0.079545	0.081081	0.089888	0.111111	0.122222	0.163043	0.125000	0.138462	0.076087	0.064748	0.116883	0.059524	0.135593	0.067568	0.156627	0.138462	0.147059	0.120000	0.131579	0.092308	0.070423	0.119565	0.086022	0.074627	0.119403	0.093333	0.132353	0.212500	0.086420	0.073684	0.187500	0.051724	0.090909	0.082353	0.129412	0.093023	0.107143
D00499	0.045455	0.083333	0.138462	0.066667	0.085106	0.134328	0.063492	0.086207	0.062500	0.076923	0.163934	0.031250	0.142857	0.156863	0.038462	0.107143	0.083333	0.073529	0.050000	0.059524	0.043478	0.064516	0.079365	0.086957	0.074468	0.107692	0.046875	0.068182	0.050633	0.095890	0.070423	0.133333	0.115385	0.098039	0.105263	0.126761	0.058824	0.043478	0.090909	0.117647	0.060606	0.075000	0.063492	0.107143	0.057143	0.074766	0.069444	0.081967	0.063492	0.076923	0.098039	0.087719	0.047619	0.102041	0.061538	1.000000	0.030769	0.075758	0.103448	0.122449	0.102941	0.095238	0.077922	0.123288	0.068182	0.109091	0.086957	0.046875	0.028571	0.086207	0.121212	0.050000	0.212766	0.076923	0.096774	0.041667	0.056604	0.050847	0.040000	0.060606	0.088608	0.109091	0.096774	0.087719	0.109091	0.114754	0.072464	0.058824	0.072464	0.081081	0.073529	0.066667	0.105263	0.076923	0.060241	0.098039	0.078125	0.081967	0.054054	0.043478	0.057143	0.056604	0.031746	0.116505	0.050000	0.067568	0.050847	0.075000	0.125000	0.101695	0.080460	0.081633	0.076923	0.065574	0.101449	0.102941	0.140000	0.031746	0.115385	0.081633	0.082192	0.048780	0.050000	0.114286	0.056338	0.055556	0.101449	0.053571	0.058824	0.064516	0.097222	0.052632	0.088889	0.100000	0.044444	0.066667	0.089744	0.074074	0.049383	0.049383	0.053333	0.113208	0.016949	0.084507	0.071429	0.046875	0.114754	0.067797	0.078947	0.100000	0.070588	0.069767	0.066667	0.064516	0.084337	0.111111	0.067797	0.060606	0.087500	0.094340	0.094340	0.100000	0.037736	0.038462	0.074074	0.116279	0.093023	0.064516	0.125000	0.048387	0.083333	0.089286	0.060606	0.090909	0.111111	0.089286	0.100000	0.112903	0.101695	0.072727	0.067797	0.100000	0.066667	0.073529	0.081081	0.074074	0.055556	0.129630	0.083333	0.121212	0.138889	0.073171	0.052632	0.037736	0.081081	0.075000	0.080645	0.076923	0.066667	0.052632	0.054795	0.037736	0.113208	0.081395	0.116667	0.040000	0.187500	0.063291	0.093333	0.019231	0.120000	0.125000	0.074074	0.068493	0.131148	0.092105	0.070423	0.166667	0.084507	0.057971	0.084507	0.102941	0.057143
D00503	0.086207	0.095238	0.058140	0.038462	0.096774	0.056818	0.120000	0.159420	0.250000	0.057971	0.060241	0.220588	0.073529	0.041096	0.152941	0.067568	0.150000	0.084337	0.600000	0.164835	0.120690	0.276923	0.049383	0.116667	0.134615	0.085366	0.063291	0.049180	0.136364	0.102273	0.192308	0.062500	0.086957	0.177419	0.111111	0.127907	0.075758	0.107843	0.072289	0.068966	0.060976	0.119565	0.090909	0.097222	0.058140	0.100000	0.056180	0.064103	0.183099	0.101266	0.303571	0.097222	0.804348	0.314815	0.116883	0.030769	1.000000	0.100000	0.080000	0.074627	0.135802	0.211268	0.136364	0.164706	0.032258	0.098592	0.063492	0.105263	0.019231	0.052632	0.181818	0.126761	0.072464	0.074074	0.075949	0.116667	0.123077	0.039474	0.104651	0.101266	0.131868	0.083333	0.062500	0.097222	0.114286	0.148649	0.197368	0.059524	0.123457	0.114943	0.071429	0.065934	0.095890	0.074074	0.105263	0.073529	0.116883	0.092105	0.079545	0.046296	0.151899	0.073529	0.188406	0.081967	0.290323	0.129412	0.082192	0.170455	0.059524	0.064935	0.088235	0.093750	0.073529	0.078947	0.081395	0.194805	0.072464	0.108108	0.293103	0.060606	0.246753	0.107527	0.134831	0.266667	0.121951	0.174603	0.207792	0.333333	0.155844	0.092105	0.066667	0.166667	0.100000	0.107692	0.144330	0.109589	0.108696	0.102941	0.172414	0.096774	0.156627	0.070423	0.132353	0.105882	0.295775	0.150685	0.062500	0.230769	0.087912	0.082474	0.090909	0.159574	0.127907	0.126214	0.080808	0.100000	0.095890	0.074074	0.106383	0.102941	0.102941	0.107692	0.142857	0.126984	0.099174	0.065574	0.066667	0.092105	0.072289	0.242424	0.064935	0.083333	0.581818	0.072289	0.114943	0.068493	0.074627	0.323077	0.064935	0.117647	0.095890	0.082474	0.080000	0.363636	0.065934	0.094737	0.094118	0.114286	0.117647	0.084746	0.053191	0.105263	0.469697	0.125000	0.077778	0.065693	0.076923	0.048193	0.160714	0.132353	0.160494	0.263158	0.085714	0.078431	0.090909	0.029851	0.072464	0.442857	0.112360	0.111111	0.089552	0.095890	0.363636	0.091954	0.102564	0.136364	0.094118	0.053571	0.093023	0.125000	0.175000	0.082353	0.123457
D00509	0.135593	0.123077	0.067416	0.075949	0.142857	0.065934	0.113924	0.135135	0.085366	0.100000	0.069767	0.144737	0.100000	0.066667	0.096774	0.121622	0.089552	0.132530	0.105263	0.100000	0.150000	0.129870	0.126582	0.109375	0.140187	0.107143	0.100000	0.062500	0.142857	0.097826	0.154762	0.090909	0.215385	0.132353	0.166667	0.134831	0.136364	0.135922	0.120482	0.077778	0.123457	0.103093	0.142857	0.136986	0.117647	0.088000	0.065217	0.160000	0.142857	0.137500	0.100000	0.121622	0.101266	0.102941	0.139241	0.075758	0.100000	1.000000	0.133333	0.134328	0.116279	0.111111	0.118280	0.107527	0.079365	0.093333	0.075758	0.113924	0.000000	0.090909	0.091954	0.105263	0.114286	0.096386	0.098765	0.145161	0.149254	0.106667	0.112360	0.246575	0.126316	0.154930	0.098765	0.185714	0.205882	0.155844	0.104651	0.120482	0.158537	0.134831	0.160494	0.074468	0.200000	0.246575	0.112245	0.222222	0.125000	0.115385	0.100000	0.054054	0.144578	0.069444	0.088608	0.142857	0.120000	0.123596	0.136986	0.138298	0.081395	0.102564	0.138614	0.138462	0.084507	0.303030	0.127907	0.116279	0.083333	0.102564	0.097222	0.057143	0.111111	0.138298	0.153846	0.112360	0.103448	0.083333	0.141176	0.081081	0.094118	0.144737	0.052632	0.080000	0.111111	0.134328	0.197917	0.164384	0.139785	0.161765	0.139785	0.115789	0.111111	0.095890	0.094595	0.088889	0.103448	0.189189	0.098765	0.090909	0.107527	0.112245	0.108911	0.107843	0.134831	0.090909	0.099010	0.191176	0.105263	0.197368	0.148936	0.144928	0.144928	0.134328	0.101449	0.119403	0.087302	0.061538	0.046154	0.144737	0.107143	0.116883	0.102564	0.123288	0.096386	0.081395	0.122222	0.093333	0.151515	0.125000	0.116883	0.126761	0.166667	0.112245	0.133333	0.105882	0.063158	0.136842	0.154762	0.108108	0.112360	0.109244	0.072917	0.090000	0.134831	0.134328	0.134831	0.119403	0.100000	0.123457	0.095238	0.125000	0.113636	0.101449	0.159420	0.117647	0.157895	0.042857	0.098592	0.129032	0.095745	0.121212	0.149254	0.120000	0.097222	0.100000	0.084337	0.118280	0.089888	0.067797	0.166667	0.119048	0.152941	0.116279	0.091954
D00513	0.090909	0.100000	0.086420	0.054054	0.181818	0.084337	0.140845	0.166667	0.078947	0.076923	0.089744	0.066667	0.111111	0.106061	0.104651	0.407407	0.100000	0.403226	0.084507	0.119565	0.127273	0.081081	0.123288	0.142857	0.105769	0.061728	0.051948	0.051724	0.114943	0.146341	0.111111	0.101695	0.107692	0.129032	0.115942	0.119048	0.096774	0.157895	0.131579	0.071429	0.090909	0.086957	0.350000	0.134328	0.073171	0.162162	0.045977	0.176471	0.094595	0.120000	0.129032	0.617021	0.081081	0.133333	0.092105	0.103448	0.080000	0.133333	1.000000	0.169492	0.112500	0.121622	0.141176	0.103448	0.070175	0.056338	0.084746	0.125000	0.020408	0.054795	0.128205	0.084507	0.092308	0.354839	0.366667	0.122807	0.129032	0.055556	0.108434	0.090909	0.075269	0.153846	0.366667	0.085714	0.136364	0.138889	0.113924	0.088608	0.157895	0.146341	0.175676	0.032967	0.149254	0.166667	0.133333	0.147541	0.169014	0.111111	0.082353	0.067961	0.128205	0.060606	0.097222	0.141593	0.100000	0.094118	0.085714	0.086957	0.061728	0.067568	0.136842	0.175439	0.166667	0.082192	0.184211	0.112500	0.075758	0.112676	0.125000	0.063492	0.107143	0.136364	0.088889	0.108434	0.085366	0.109375	0.111111	0.073529	0.088608	0.111111	0.068966	0.072464	0.188679	0.277778	0.102041	0.300000	0.151163	0.125000	0.076087	0.112360	0.081395	0.106061	0.057143	0.096386	0.098765	0.125000	0.123288	0.100000	0.156627	0.108696	0.153846	0.164835	0.146341	0.107843	0.106383	0.254237	0.166667	0.120000	0.097826	0.161290	0.161290	0.277778	0.078125	0.062500	0.160714	0.068966	0.051724	0.126761	0.409836	0.082192	0.385965	0.190476	0.076923	0.116883	0.146341	0.415094	0.189655	0.121622	0.410714	0.106061	0.166667	0.108696	0.181818	0.087500	0.080460	0.147727	0.097561	0.119403	0.121951	0.146789	0.116279	0.073684	0.080460	0.095238	0.362319	0.162602	0.372881	0.120000	0.107143	0.088235	0.083333	0.112903	0.158730	0.126316	0.157143	0.015385	0.109375	0.088889	0.090909	0.116667	0.186441	0.149254	0.090909	0.082353	0.106667	0.102273	0.111111	0.056604	0.137500	0.144737	0.096386	0.171053	0.100000
D00514	0.108696	0.075472	0.053333	0.045455	0.098039	0.038462	0.107692	0.114754	0.057971	0.089286	0.041096	0.109375	0.150943	0.032258	0.088608	0.116667	0.075472	0.130435	0.096774	0.068182	0.127660	0.126984	0.123077	0.122449	0.081633	0.069444	0.043478	0.000000	0.047619	0.103896	0.109589	0.166667	0.086207	0.129630	0.114754	0.118421	0.113208	0.097826	0.100000	0.025316	0.056338	0.096386	0.125000	0.116667	0.053333	0.081081	0.037975	0.092308	0.142857	0.071429	0.129630	0.155172	0.092308	0.134615	0.057143	0.122449	0.074627	0.134328	0.169492	1.000000	0.126761	0.104478	0.128205	0.087500	0.019608	0.100000	0.122449	0.074627	0.025000	0.046154	0.097222	0.133333	0.107143	0.102941	0.106061	0.122449	0.109091	0.030769	0.077922	0.071429	0.109756	0.100000	0.106061	0.098361	0.157895	0.177419	0.097222	0.054795	0.097222	0.103896	0.083333	0.036585	0.079365	0.102941	0.056818	0.070175	0.104478	0.044118	0.050633	0.020202	0.112676	0.070175	0.076923	0.090909	0.079365	0.050000	0.063492	0.083333	0.040541	0.076923	0.087912	0.094340	0.150943	0.129032	0.125000	0.095890	0.107143	0.076923	0.125000	0.035714	0.105263	0.083333	0.112500	0.136986	0.052632	0.087719	0.125000	0.066667	0.100000	0.075758	0.037037	0.101695	0.148936	0.111111	0.112360	0.112903	0.125000	0.086207	0.084337	0.046512	0.076923	0.142857	0.083333	0.064935	0.081081	0.125000	0.106061	0.096774	0.087500	0.094118	0.116279	0.102273	0.103896	0.072165	0.067416	0.101695	0.096774	0.119403	0.082353	0.086207	0.086207	0.111111	0.111111	0.035088	0.080357	0.039216	0.019608	0.109375	0.100000	0.111111	0.111111	0.100000	0.086957	0.084507	0.103896	0.118644	0.111111	0.104478	0.166667	0.084746	0.096774	0.081395	0.078125	0.083333	0.049383	0.095238	0.109589	0.137931	0.077922	0.094340	0.035714	0.094118	0.075949	0.132075	0.118421	0.072000	0.107692	0.119403	0.152174	0.048387	0.078947	0.090909	0.103448	0.065217	0.090909	0.000000	0.148148	0.112500	0.087500	0.115385	0.129630	0.114754	0.105263	0.050633	0.057143	0.086420	0.080000	0.021739	0.093333	0.068493	0.093333	0.095890	0.039474
D00520	0.109375	0.100000	0.076087	0.047059	0.101449	0.063158	0.150000	0.205479	0.107143	0.109589	0.078652	0.151899	0.327869	0.076923	0.139785	0.101266	0.149254	0.139535	0.222222	0.117647	0.106061	0.166667	0.068966	0.500000	0.135135	0.043011	0.069767	0.043478	0.090909	0.117021	0.134831	0.310345	0.077922	0.173913	0.189189	0.153846	0.097222	0.100000	0.154762	0.063158	0.104651	0.121212	0.095238	0.129870	0.112360	0.093750	0.062500	0.151899	0.121951	0.130952	0.157143	0.129870	0.151899	0.161765	0.068182	0.102941	0.135802	0.116279	0.112500	0.126761	1.000000	0.146341	0.173913	0.150538	0.074627	0.116883	0.250000	0.121951	0.033898	0.073171	0.178571	0.113924	0.108108	0.091954	0.120482	0.102941	0.109589	0.023529	0.107527	0.091954	0.156250	0.075000	0.120482	0.101266	0.178082	0.273973	0.178571	0.102273	0.100000	0.206897	0.152941	0.039604	0.100000	0.117647	0.141414	0.094595	0.175000	0.123457	0.095745	0.052174	0.151163	0.080000	0.111111	0.111111	0.189189	0.094737	0.048193	0.132653	0.065934	0.097561	0.144231	0.098592	0.080000	0.084337	0.122222	0.162791	0.123288	0.097561	0.136986	0.054054	0.168539	0.121212	0.135417	0.514706	0.111111	0.171429	0.160920	0.090909	0.141176	0.109756	0.050505	0.103896	0.156250	0.095890	0.122642	0.112500	0.122449	0.121622	0.134021	0.111111	0.106383	0.272727	0.103896	0.096774	0.176471	0.121951	0.134146	0.113924	0.126316	0.118812	0.084112	0.125000	0.129032	0.097345	0.095238	0.103896	0.173333	0.104651	0.108911	0.092105	0.121622	0.095890	0.111111	0.053333	0.093023	0.073529	0.058824	0.246575	0.089888	0.139241	0.111111	0.131579	0.117647	0.127907	0.105263	0.102564	0.095890	0.146341	0.097561	0.090909	0.113924	0.097087	0.098765	0.113636	0.071429	0.120000	0.109890	0.283582	0.131868	0.114754	0.070000	0.097087	0.206897	0.111111	0.141304	0.107914	0.095238	0.067416	0.196721	0.103896	0.108696	0.126761	0.076923	0.082569	0.095238	0.026667	0.188406	0.224719	0.114583	0.083333	0.094595	0.173333	0.121622	0.084211	0.093023	0.161290	0.109890	0.063492	0.172414	0.139535	0.146067	0.075269	0.087912
D00521	0.101695	0.109375	0.148148	0.064103	0.186441	0.144578	0.194444	0.242424	0.175676	0.071429	0.153846	0.118421	0.086957	0.114286	0.190476	0.109589	0.145161	0.121951	0.138889	0.186813	0.098361	0.133333	0.060976	0.169492	0.224490	0.123457	0.061728	0.064516	0.096774	0.178571	0.130952	0.076923	0.100000	0.171875	0.154930	0.125000	0.158730	0.138614	0.096386	0.117647	0.085366	0.166667	0.178082	0.109589	0.068966	0.116667	0.103448	0.062500	0.131579	0.236111	0.136364	0.140845	0.214286	0.140625	0.142857	0.095238	0.211268	0.111111	0.121622	0.104478	0.146341	1.000000	0.108696	0.109890	0.047619	0.126761	0.095238	0.246377	0.037736	0.078947	0.328571	0.171429	0.085714	0.141026	0.115385	0.095238	0.086957	0.065789	0.127907	0.085366	0.117021	0.111111	0.115385	0.094595	0.176471	0.175676	0.291667	0.083333	0.134146	0.125000	0.082353	0.112360	0.205882	0.171053	0.188889	0.171875	0.189189	0.075949	0.089888	0.084906	0.134146	0.071429	0.292308	0.135593	0.093333	0.166667	0.109589	0.220930	0.109756	0.076923	0.118812	0.180328	0.102941	0.120000	0.104651	0.205128	0.085714	0.200000	0.132353	0.107692	0.166667	0.166667	0.119565	0.114943	0.175000	0.206349	0.158537	0.181818	0.151899	0.133333	0.139535	0.179104	0.192982	0.174603	0.130000	0.136986	0.142857	0.132353	0.130435	0.106383	0.306667	0.083333	0.112676	0.170732	0.220779	0.162162	0.129870	0.205882	0.160920	0.126316	0.170213	0.156250	0.164706	0.156863	0.123711	0.161765	0.205882	0.098765	0.127660	0.222222	0.184615	0.174603	0.156250	0.123077	0.115702	0.135593	0.118644	0.180556	0.096386	0.166667	0.105263	0.194030	0.202703	0.123457	0.151163	0.111111	0.156250	0.128205	0.090909	0.164179	0.093333	0.114583	0.169014	0.179487	0.125000	0.164835	0.130952	0.126761	0.114943	0.140351	0.109890	0.126316	0.137931	0.174603	0.112360	0.112782	0.146667	0.059524	0.240741	0.082192	0.315068	0.370370	0.114286	0.120000	0.131579	0.075758	0.085714	0.170455	0.134831	0.074627	0.153846	0.188406	0.222222	0.141176	0.100000	0.186047	0.144578	0.089286	0.090909	0.210526	0.215190	0.080460	0.120482
D00522	0.144928	0.133333	0.080808	0.065934	0.076923	0.079208	0.162791	0.170732	0.097826	0.085366	0.083333	0.151163	0.126582	0.082353	0.200000	0.144578	0.118421	0.127660	0.116279	0.119266	0.094595	0.151163	0.097826	0.136986	0.145299	0.071429	0.075269	0.066667	0.137255	0.130000	0.184783	0.120000	0.109756	0.098765	0.185185	0.430380	0.115385	0.102564	0.093750	0.079208	0.072917	0.112150	0.111111	0.130952	0.080808	0.104478	0.057692	0.100000	0.111111	0.144444	0.112500	0.144578	0.125000	0.115385	0.073684	0.077922	0.136364	0.118280	0.141176	0.128205	0.173913	0.108696	1.000000	0.402439	0.081081	0.105882	0.106667	0.123596	0.014706	0.066667	0.103093	0.103448	0.097561	0.107527	0.147727	0.092105	0.126582	0.032609	0.156250	0.084211	0.367816	0.093023	0.147727	0.117647	0.119048	0.174419	0.150538	0.071429	0.114583	0.189474	0.127660	0.076190	0.090909	0.107527	0.174757	0.072289	0.146067	0.125000	0.088235	0.066116	0.163043	0.085366	0.101124	0.121212	0.129412	0.108911	0.055556	0.155340	0.071429	0.076923	0.114035	0.075000	0.085366	0.076923	0.159574	0.125000	0.084337	0.113636	0.123457	0.061728	0.131313	0.155340	0.218750	0.144330	0.125000	0.125000	0.197802	0.108434	0.141304	0.151163	0.076923	0.081395	0.108108	0.073171	0.175926	0.102273	0.156863	0.137500	0.156863	0.113208	0.131313	0.135802	0.081395	0.122449	0.113402	0.123596	0.147727	0.103448	0.138614	0.090090	0.107143	0.157407	0.130000	0.211009	0.098214	0.081395	0.129412	0.119565	0.212121	0.083333	0.109756	0.073171	0.113924	0.048193	0.103704	0.080000	0.066667	0.164706	0.129032	0.113636	0.113636	0.105882	0.131868	0.093750	0.153061	0.119048	0.100000	0.146067	0.101124	0.082353	0.142857	0.090090	0.114943	0.104167	0.066038	0.121495	0.079208	0.146341	0.132653	0.125000	0.074766	0.120370	0.189474	0.086420	0.130000	0.117241	0.086957	0.095745	0.125000	0.134146	0.134021	0.113924	0.095238	0.115044	0.123596	0.075949	0.139241	0.193878	0.223404	0.088608	0.085366	0.156627	0.109756	0.099010	0.159091	0.526316	0.101010	0.102941	0.134021	0.127660	0.170213	0.090909	0.114583
D00523	0.083333	0.090909	0.104167	0.078652	0.064103	0.090909	0.112360	0.130952	0.136364	0.086420	0.107527	0.152941	0.128205	0.070588	0.153061	0.105882	0.076923	0.093750	0.144578	0.090090	0.095890	0.209877	0.075269	0.108108	0.127119	0.130435	0.064516	0.097222	0.127451	0.120000	0.136842	0.121622	0.125000	0.128205	0.144578	0.417722	0.088608	0.094017	0.130435	0.102041	0.062500	0.123810	0.087912	0.105882	0.060000	0.105263	0.079208	0.113636	0.178571	0.120879	0.128205	0.105882	0.166667	0.131579	0.097826	0.123288	0.164706	0.107527	0.103448	0.087500	0.150538	0.109890	0.402439	1.000000	0.039474	0.120482	0.093333	0.100000	0.014925	0.091954	0.127660	0.117647	0.155844	0.108696	0.111111	0.093333	0.086420	0.080460	0.100000	0.085106	0.229167	0.094118	0.111111	0.119048	0.094118	0.123596	0.127660	0.061224	0.127660	0.154639	0.105263	0.087379	0.079545	0.073684	0.111111	0.060241	0.109890	0.076923	0.078431	0.075630	0.127660	0.060241	0.102273	0.122137	0.144578	0.121212	0.105882	0.134615	0.106383	0.114943	0.105263	0.062500	0.047619	0.077778	0.113402	0.150538	0.155844	0.089888	0.139241	0.036585	0.144330	0.102804	0.148515	0.157895	0.091837	0.126582	0.186813	0.123457	0.130435	0.101124	0.088235	0.095238	0.080000	0.074074	0.145455	0.078652	0.125000	0.111111	0.170000	0.083333	0.121212	0.109756	0.095238	0.112245	0.138298	0.125000	0.075269	0.130952	0.096154	0.100917	0.078947	0.127273	0.154639	0.119658	0.099099	0.082353	0.091954	0.073684	0.190000	0.071429	0.071429	0.074074	0.129870	0.061728	0.104478	0.052632	0.039474	0.101124	0.106383	0.141176	0.089888	0.068966	0.159091	0.106383	0.131313	0.107143	0.101266	0.134831	0.077778	0.137500	0.091954	0.100917	0.103448	0.141304	0.056604	0.101852	0.113402	0.134146	0.145833	0.125984	0.140000	0.100917	0.131313	0.115385	0.098039	0.095238	0.076087	0.073684	0.111111	0.108434	0.123711	0.129870	0.096386	0.086957	0.100000	0.063291	0.141026	0.126214	0.200000	0.075949	0.086420	0.104651	0.139241	0.100000	0.122222	0.437500	0.102041	0.104478	0.135417	0.117021	0.147368	0.114583	0.092784
D00524	0.102564	0.113636	0.075758	0.089286	0.066667	0.073529	0.084746	0.132075	0.065574	0.060000	0.079365	0.016129	0.104167	0.142857	0.040000	0.180000	0.113636	0.093750	0.034483	0.116883	0.022727	0.016129	0.048387	0.093023	0.076923	0.045455	0.084746	0.128205	0.111111	0.084507	0.123077	0.043478	0.122449	0.039216	0.111111	0.069444	0.108696	0.081395	0.045455	0.089552	0.063492	0.037500	0.066667	0.113208	0.059701	0.066667	0.057143	0.050000	0.015873	0.116667	0.039216	0.072727	0.032787	0.040816	0.064516	0.068182	0.032258	0.079365	0.070175	0.019608	0.074627	0.047619	0.081081	0.039474	1.000000	0.054545	0.044444	0.084746	0.000000	0.052632	0.028986	0.034483	0.080000	0.080645	0.120690	0.021739	0.127660	0.092593	0.086957	0.046875	0.064103	0.054545	0.120690	0.113208	0.054545	0.101695	0.109375	0.061538	0.044118	0.069444	0.076923	0.084507	0.071429	0.098361	0.075949	0.081633	0.118644	0.125000	0.171875	0.068966	0.092308	0.039216	0.033333	0.056604	0.034483	0.055556	0.053571	0.077922	0.061538	0.033333	0.058140	0.063830	0.081633	0.068966	0.089552	0.074627	0.038462	0.107143	0.037736	0.136364	0.085714	0.121622	0.065789	0.041667	0.074627	0.018868	0.089552	0.037037	0.061538	0.067797	0.085714	0.017857	0.045455	0.061224	0.070588	0.070175	0.064935	0.078431	0.064935	0.093333	0.085714	0.076923	0.017857	0.057143	0.028571	0.066667	0.101695	0.034483	0.082192	0.089744	0.073171	0.112500	0.054795	0.078652	0.074074	0.075472	0.132075	0.080645	0.063291	0.057692	0.100000	0.061224	0.019608	0.108696	0.066038	0.153846	0.128205	0.166667	0.095238	0.016393	0.087719	0.115385	0.030769	0.061538	0.084507	0.094340	0.061224	0.081967	0.107143	0.037037	0.111111	0.103896	0.089286	0.044776	0.069444	0.076923	0.028169	0.094340	0.102941	0.058824	0.082192	0.075949	0.069444	0.040000	0.100000	0.067797	0.103448	0.046875	0.022727	0.117647	0.088235	0.040000	0.056604	0.071429	0.084746	0.088889	0.058824	0.065789	0.067568	0.086957	0.060000	0.111111	0.037736	0.041667	0.081967	0.066667	0.057971	0.147059	0.057143	0.060606	0.088235	0.058824	0.092308
