	D00035	D00110	D00136	D00195	D00219	D00225	D00227	D00228	D00234	D00252	D00274	D00283	D00293	D00294	D00303	D00319	D00326	D00329	D00331	D00332	D00335	D00336	D00338	D00340	D00345	D00349	D00351	D00354	D00358	D00364	D00367	D00373	D00379	D00380	D00392	D00394	D00418	D00437	D00438	D00451	D00456	D00464	D00474	D00477	D00480	D00495	D00499	D00504	D00512	D00513	D00519	D00521	D00524	D00528	D00530	D00533	D00536	D00537	D00538	D00539	D00542	D00543	D00544	D00545	D00546	D00547	D00548	D00549	D00550	D00552	D00553	D00560	D00563	D00574	D00593	D00594	D00607	D00611	D00615	D00616	D00617	D00618	D00619	D00629	D00631	D00633	D00636	D00638	D00639	D00640	D00642	D00647	D00648	D00649	D00650	D00651	D00654	D00656	D00658	D00677	D00678	D00694	D00697	D00704	D00708	D00709	D00711	D00726	D00732	D00733	D00735	D00738	D00739	D00740	D00741	D00759	D00760	D00761	D00765	D00771	D00775	D00779	D00791	D00798	D00799	D00809	D00812	D00816	D00823	D00831	D00960	D00963	D00964	D01071	D01108	D01111	D01118	D01242	D01243	D01253	D01256	D01275	D01287	D01295	D01350	D01448	D01450	D01453	D01575	D01599	D01603	D01712	D01768	D01799	D01828	D01854	D01969	D02041	D02086	D02087	D02088	D02092	D02098	D02101	D02163	D02173	D02204	D02207	D02234	D02237	D02253	D02261	D02262	D02272	D02347	D02356	D02360	D02362	D02409	D02461	D02485	D02546	D02566	D02630	D02914	D03037	D03180	D03274	D03365	D03450	D03580	D03742	D03826	D03830	D03878	D03991	D04034	D04048	D04370	D04790	D04985	D04999	D05024	D05077	D05156	D05453	D05458	D05461	D06106	D06172
D00543	0.349938	0.210136	0.192050	0.142274	0.210136	0.192050	0.244143	0.197899	0.138069	0.310367	0.108609	0.192050	0.210136	0.267135	0.216536	0.203926	0.283654	0.155673	0.175520	0.319819	0.126186	0.122456	0.210136	0.236928	0.155673	0.180866	0.090718	0.275271	0.259240	0.151072	0.216536	0.151072	0.229925	0.229925	0.349938	0.259240	0.259240	0.216536	0.155673	0.180866	0.151072	0.210136	0.275271	0.229925	0.259240	0.310367	0.310367	0.301194	0.301194	0.216536	0.236928	0.186374	0.339596	0.292293	0.133989	0.244143	0.329559	0.210136	0.283654	0.329559	0.637628	1.000000	0.637628	0.657047	0.618783	0.532592	0.223130	0.394554	0.180866	0.319819	0.244143	0.160414	0.197899	0.236928	0.105399	0.126186	0.203926	0.329559	0.118837	0.126186	0.108609	0.170333	0.170333	0.170333	0.186374	0.310367	0.126186	0.160414	0.319819	0.170333	0.085435	0.216536	0.155673	0.251579	0.180866	0.155673	0.244143	0.192050	0.236928	0.180866	0.138069	0.175520	0.170333	0.382893	0.267135	0.283654	0.236928	0.203926	0.216536	0.155673	0.203926	0.203926	0.251579	0.244143	0.216536	0.099261	0.133989	0.122456	0.078082	0.310367	0.310367	0.197899	0.180866	0.142274	0.186374	0.244143	0.244143	0.244143	0.267135	0.186374	0.236928	0.180866	0.275271	0.236928	0.472367	0.210136	0.244143	0.142274	0.229925	0.229925	0.160414	0.073535	0.170333	0.251579	0.111917	0.151072	0.165299	0.275271	0.236928	0.203926	0.244143	0.223130	0.180866	0.251579	0.180866	0.186374	0.155673	0.210136	0.244143	0.115325	0.283654	0.102284	0.186374	0.126186	0.151072	0.146607	0.418952	0.073535	0.251579	0.259240	0.251579	0.126186	0.111917	0.111917	0.175520	0.180866	0.236928	0.175520	0.186374	0.085435	0.180866	0.236928	0.223130	0.186374	0.126186	0.133989	0.329559	0.126186	0.251579	0.151072	0.122456	0.186374	0.155673	0.102284	0.197899	0.146607	0.118837	0.175520	0.192050	0.160414	0.210136	0.236928	0.082910	0.122456	0.186374	0.283654	0.371577	0.155673	0.259240	0.301194
D00544	0.360595	0.229925	0.197899	0.165299	0.229925	0.210136	0.267135	0.203926	0.160414	0.319819	0.126186	0.223130	0.229925	0.292293	0.236928	0.236928	0.310367	0.170333	0.180866	0.329559	0.138069	0.142274	0.216536	0.244143	0.170333	0.210136	0.099261	0.283654	0.283654	0.165299	0.223130	0.165299	0.251579	0.251579	0.382893	0.283654	0.267135	0.251579	0.180866	0.197899	0.165299	0.216536	0.301194	0.251579	0.283654	0.339596	0.339596	0.310367	0.292293	0.236928	0.244143	0.203926	0.371577	0.319819	0.146607	0.267135	0.339596	0.216536	0.292293	0.360595	0.657047	0.637628	1.000000	0.600496	0.565525	0.548812	0.244143	0.431711	0.197899	0.349938	0.267135	0.165299	0.216536	0.259240	0.115325	0.138069	0.210136	0.360595	0.138069	0.146607	0.126186	0.197899	0.197899	0.197899	0.203926	0.319819	0.138069	0.175520	0.349938	0.186374	0.099261	0.236928	0.170333	0.259240	0.186374	0.160414	0.251579	0.210136	0.244143	0.186374	0.151072	0.170333	0.175520	0.418952	0.292293	0.310367	0.259240	0.236928	0.236928	0.170333	0.223130	0.223130	0.275271	0.267135	0.236928	0.115325	0.155673	0.142274	0.085435	0.319819	0.319819	0.203926	0.186374	0.155673	0.203926	0.267135	0.267135	0.267135	0.292293	0.203926	0.259240	0.197899	0.283654	0.259240	0.486752	0.229925	0.267135	0.155673	0.251579	0.251579	0.165299	0.090718	0.186374	0.259240	0.115325	0.165299	0.180866	0.301194	0.259240	0.223130	0.251579	0.244143	0.197899	0.259240	0.197899	0.192050	0.180866	0.216536	0.267135	0.126186	0.310367	0.118837	0.203926	0.146607	0.155673	0.170333	0.458406	0.085435	0.275271	0.267135	0.259240	0.146607	0.130029	0.130029	0.170333	0.210136	0.259240	0.180866	0.203926	0.093481	0.197899	0.259240	0.244143	0.192050	0.146607	0.138069	0.360595	0.138069	0.275271	0.155673	0.142274	0.216536	0.170333	0.118837	0.216536	0.170333	0.130029	0.192050	0.197899	0.175520	0.229925	0.275271	0.096328	0.133989	0.203926	0.292293	0.406570	0.170333	0.283654	0.329559
D00545	0.349938	0.210136	0.192050	0.142274	0.210136	0.192050	0.244143	0.210136	0.138069	0.310367	0.108609	0.192050	0.210136	0.267135	0.216536	0.203926	0.283654	0.155673	0.175520	0.319819	0.126186	0.122456	0.210136	0.236928	0.155673	0.170333	0.090718	0.275271	0.259240	0.151072	0.216536	0.151072	0.229925	0.229925	0.349938	0.259240	0.259240	0.216536	0.155673	0.180866	0.151072	0.210136	0.275271	0.229925	0.259240	0.310367	0.310367	0.301194	0.283654	0.216536	0.236928	0.186374	0.339596	0.292293	0.133989	0.244143	0.329559	0.210136	0.267135	0.329559	0.677057	0.657047	0.600496	1.000000	0.740818	0.565525	0.223130	0.394554	0.180866	0.319819	0.244143	0.160414	0.197899	0.236928	0.105399	0.126186	0.203926	0.329559	0.118837	0.126186	0.108609	0.170333	0.170333	0.170333	0.186374	0.310367	0.126186	0.170333	0.319819	0.170333	0.085435	0.216536	0.155673	0.251579	0.180866	0.155673	0.244143	0.192050	0.236928	0.180866	0.138069	0.175520	0.160414	0.360595	0.267135	0.283654	0.236928	0.203926	0.216536	0.155673	0.203926	0.203926	0.251579	0.244143	0.216536	0.099261	0.133989	0.122456	0.078082	0.329559	0.310367	0.197899	0.180866	0.142274	0.186374	0.244143	0.244143	0.244143	0.267135	0.186374	0.236928	0.180866	0.275271	0.236928	0.472367	0.210136	0.244143	0.142274	0.229925	0.229925	0.160414	0.073535	0.170333	0.251579	0.105399	0.151072	0.165299	0.275271	0.236928	0.203926	0.229925	0.223130	0.180866	0.251579	0.192050	0.186374	0.155673	0.210136	0.244143	0.115325	0.283654	0.102284	0.186374	0.126186	0.151072	0.146607	0.418952	0.078082	0.251579	0.259240	0.236928	0.126186	0.111917	0.111917	0.165299	0.180866	0.236928	0.175520	0.186374	0.085435	0.180866	0.236928	0.223130	0.186374	0.126186	0.126186	0.329559	0.126186	0.251579	0.151072	0.122456	0.186374	0.155673	0.102284	0.197899	0.146607	0.118837	0.175520	0.192050	0.160414	0.223130	0.236928	0.082910	0.122456	0.186374	0.283654	0.371577	0.155673	0.259240	0.301194
D00546	0.371577	0.223130	0.192050	0.151072	0.223130	0.192050	0.259240	0.197899	0.138069	0.329559	0.108609	0.192050	0.210136	0.267135	0.216536	0.203926	0.301194	0.155673	0.175520	0.339596	0.133989	0.122456	0.210136	0.236928	0.155673	0.180866	0.090718	0.275271	0.275271	0.151072	0.216536	0.160414	0.244143	0.244143	0.371577	0.275271	0.275271	0.229925	0.165299	0.203926	0.160414	0.210136	0.292293	0.244143	0.275271	0.329559	0.329559	0.319819	0.301194	0.229925	0.236928	0.197899	0.360595	0.310367	0.142274	0.259240	0.349938	0.210136	0.283654	0.349938	0.637628	0.618783	0.565525	0.740818	1.000000	0.600496	0.236928	0.418952	0.180866	0.339596	0.259240	0.170333	0.210136	0.251579	0.111917	0.133989	0.216536	0.349938	0.118837	0.142274	0.115325	0.180866	0.180866	0.180866	0.197899	0.329559	0.133989	0.180866	0.339596	0.180866	0.090718	0.229925	0.165299	0.251579	0.192050	0.155673	0.259240	0.192050	0.223130	0.192050	0.146607	0.165299	0.170333	0.360595	0.283654	0.301194	0.236928	0.203926	0.216536	0.165299	0.216536	0.216536	0.267135	0.259240	0.244143	0.105399	0.142274	0.122456	0.088037	0.310367	0.329559	0.210136	0.192050	0.151072	0.197899	0.275271	0.259240	0.259240	0.283654	0.197899	0.251579	0.192050	0.292293	0.251579	0.501576	0.223130	0.259240	0.142274	0.244143	0.229925	0.160414	0.078082	0.180866	0.267135	0.111917	0.160414	0.175520	0.292293	0.251579	0.216536	0.244143	0.236928	0.192050	0.251579	0.192050	0.197899	0.165299	0.223130	0.259240	0.122456	0.301194	0.102284	0.197899	0.133989	0.160414	0.155673	0.444858	0.078082	0.267135	0.275271	0.251579	0.133989	0.118837	0.118837	0.186374	0.192050	0.236928	0.186374	0.197899	0.090718	0.180866	0.251579	0.236928	0.186374	0.126186	0.126186	0.349938	0.133989	0.267135	0.160414	0.130029	0.197899	0.165299	0.115325	0.210136	0.155673	0.126186	0.186374	0.203926	0.170333	0.223130	0.251579	0.082910	0.130029	0.197899	0.301194	0.394554	0.165299	0.275271	0.319819
D00547	0.360595	0.203926	0.197899	0.146607	0.216536	0.186374	0.267135	0.192050	0.142274	0.319819	0.111917	0.186374	0.203926	0.259240	0.236928	0.210136	0.310367	0.160414	0.180866	0.349938	0.138069	0.126186	0.216536	0.229925	0.151072	0.175520	0.093481	0.267135	0.283654	0.155673	0.210136	0.165299	0.236928	0.251579	0.360595	0.283654	0.267135	0.223130	0.170333	0.197899	0.165299	0.203926	0.301194	0.251579	0.283654	0.339596	0.339596	0.329559	0.292293	0.236928	0.229925	0.203926	0.371577	0.301194	0.146607	0.251579	0.360595	0.216536	0.292293	0.360595	0.618783	0.532592	0.548812	0.565525	0.600496	1.000000	0.244143	0.406570	0.175520	0.349938	0.267135	0.175520	0.203926	0.259240	0.115325	0.138069	0.223130	0.339596	0.122456	0.138069	0.118837	0.186374	0.186374	0.186374	0.203926	0.339596	0.138069	0.175520	0.349938	0.186374	0.093481	0.236928	0.180866	0.244143	0.197899	0.160414	0.251579	0.197899	0.216536	0.175520	0.151072	0.160414	0.175520	0.371577	0.292293	0.310367	0.229925	0.210136	0.223130	0.170333	0.223130	0.210136	0.275271	0.267135	0.236928	0.108609	0.146607	0.118837	0.085435	0.301194	0.319819	0.216536	0.197899	0.155673	0.203926	0.267135	0.267135	0.267135	0.292293	0.192050	0.259240	0.186374	0.283654	0.244143	0.486752	0.229925	0.267135	0.146607	0.251579	0.223130	0.155673	0.080460	0.186374	0.275271	0.115325	0.165299	0.180866	0.283654	0.259240	0.210136	0.251579	0.229925	0.197899	0.244143	0.186374	0.203926	0.170333	0.203926	0.267135	0.126186	0.292293	0.105399	0.203926	0.130029	0.165299	0.151072	0.458406	0.075774	0.259240	0.283654	0.275271	0.130029	0.115325	0.115325	0.180866	0.197899	0.229925	0.192050	0.192050	0.093481	0.186374	0.259240	0.259240	0.192050	0.130029	0.138069	0.360595	0.130029	0.259240	0.165299	0.126186	0.192050	0.160414	0.111917	0.203926	0.160414	0.122456	0.192050	0.186374	0.175520	0.229925	0.244143	0.085435	0.133989	0.192050	0.292293	0.406570	0.170333	0.283654	0.310367
D00548	0.244143	0.210136	0.142274	0.105399	0.165299	0.180866	0.203926	0.155673	0.108609	0.275271	0.085435	0.160414	0.197899	0.210136	0.216536	0.259240	0.223130	0.155673	0.155673	0.223130	0.126186	0.096328	0.165299	0.146607	0.138069	0.203926	0.090718	0.180866	0.275271	0.180866	0.170333	0.126186	0.203926	0.216536	0.229925	0.229925	0.170333	0.229925	0.186374	0.142274	0.151072	0.186374	0.275271	0.216536	0.229925	0.229925	0.244143	0.283654	0.267135	0.192050	0.165299	0.175520	0.251579	0.229925	0.160414	0.216536	0.371577	0.130029	0.223130	0.244143	0.244143	0.223130	0.244143	0.223130	0.236928	0.244143	1.000000	0.310367	0.151072	0.382893	0.275271	0.151072	0.165299	0.197899	0.105399	0.170333	0.126186	0.192050	0.170333	0.126186	0.138069	0.216536	0.126186	0.229925	0.175520	0.229925	0.133989	0.126186	0.267135	0.180866	0.090718	0.160414	0.175520	0.165299	0.133989	0.138069	0.133989	0.142274	0.138069	0.170333	0.138069	0.155673	0.216536	0.223130	0.283654	0.236928	0.175520	0.170333	0.216536	0.197899	0.192050	0.192050	0.197899	0.259240	0.203926	0.105399	0.111917	0.075774	0.057844	0.203926	0.192050	0.165299	0.126186	0.118837	0.130029	0.203926	0.203926	0.203926	0.210136	0.130029	0.186374	0.118837	0.229925	0.175520	0.259240	0.223130	0.244143	0.142274	0.259240	0.192050	0.099261	0.065219	0.180866	0.236928	0.069252	0.133989	0.175520	0.216536	0.197899	0.180866	0.216536	0.197899	0.192050	0.186374	0.180866	0.186374	0.115325	0.210136	0.259240	0.146607	0.267135	0.080460	0.210136	0.099261	0.126186	0.108609	0.244143	0.054476	0.197899	0.170333	0.197899	0.105399	0.099261	0.099261	0.130029	0.133989	0.165299	0.122456	0.210136	0.115325	0.118837	0.210136	0.175520	0.122456	0.180866	0.099261	0.259240	0.126186	0.223130	0.142274	0.096328	0.130029	0.130029	0.108609	0.210136	0.146607	0.126186	0.186374	0.180866	0.111917	0.175520	0.283654	0.082910	0.155673	0.210136	0.223130	0.292293	0.146607	0.203926	0.283654
D00549	0.360595	0.259240	0.210136	0.186374	0.275271	0.236928	0.283654	0.229925	0.151072	0.406570	0.118837	0.236928	0.259240	0.329559	0.283654	0.267135	0.292293	0.180866	0.229925	0.329559	0.165299	0.142274	0.203926	0.244143	0.203926	0.251579	0.105399	0.339596	0.382893	0.186374	0.267135	0.197899	0.301194	0.301194	0.382893	0.360595	0.283654	0.283654	0.229925	0.223130	0.197899	0.275271	0.360595	0.301194	0.360595	0.339596	0.360595	0.394554	0.418952	0.319819	0.259240	0.244143	0.349938	0.339596	0.197899	0.319819	0.406570	0.192050	0.329559	0.360595	0.458406	0.394554	0.431711	0.394554	0.418952	0.406570	0.310367	1.000000	0.210136	0.394554	0.360595	0.186374	0.259240	0.292293	0.138069	0.197899	0.210136	0.339596	0.146607	0.165299	0.151072	0.236928	0.197899	0.236928	0.244143	0.406570	0.165299	0.165299	0.444858	0.223130	0.111917	0.251579	0.203926	0.259240	0.186374	0.180866	0.223130	0.210136	0.229925	0.236928	0.180866	0.203926	0.186374	0.349938	0.349938	0.329559	0.292293	0.223130	0.251579	0.203926	0.251579	0.319819	0.292293	0.301194	0.251579	0.130029	0.155673	0.133989	0.080460	0.382893	0.283654	0.244143	0.197899	0.186374	0.203926	0.319819	0.319819	0.319819	0.275271	0.244143	0.259240	0.223130	0.319819	0.275271	0.458406	0.310367	0.339596	0.186374	0.339596	0.283654	0.165299	0.122456	0.267135	0.310367	0.108609	0.175520	0.259240	0.319819	0.310367	0.267135	0.319819	0.275271	0.223130	0.292293	0.267135	0.244143	0.180866	0.259240	0.360595	0.151072	0.444858	0.111917	0.229925	0.165299	0.165299	0.192050	0.431711	0.102284	0.329559	0.267135	0.292293	0.165299	0.146607	0.146607	0.203926	0.210136	0.292293	0.180866	0.259240	0.111917	0.197899	0.259240	0.292293	0.180866	0.155673	0.155673	0.382893	0.175520	0.329559	0.165299	0.160414	0.216536	0.203926	0.133989	0.275271	0.192050	0.186374	0.275271	0.251579	0.155673	0.244143	0.310367	0.108609	0.160414	0.259240	0.349938	0.458406	0.170333	0.301194	0.472367
D00550	0.155673	0.126186	0.138069	0.080460	0.118837	0.406570	0.155673	0.203926	0.105399	0.197899	0.078082	0.210136	0.349938	0.216536	0.130029	0.122456	0.133989	0.394554	0.105399	0.142274	0.090718	0.093481	0.292293	0.133989	0.126186	0.102284	0.082910	0.210136	0.165299	0.155673	0.210136	0.122456	0.146607	0.130029	0.175520	0.186374	0.165299	0.130029	0.088037	0.108609	0.130029	0.216536	0.175520	0.130029	0.186374	0.155673	0.138069	0.170333	0.170333	0.115325	0.133989	0.111917	0.142274	0.175520	0.108609	0.186374	0.165299	0.088037	0.160414	0.165299	0.210136	0.180866	0.197899	0.180866	0.180866	0.175520	0.151072	0.210136	1.000000	0.170333	0.146607	0.102284	0.160414	0.133989	0.067206	0.090718	0.090718	0.165299	0.080460	0.085435	0.073535	0.096328	0.085435	0.102284	0.118837	0.175520	0.085435	0.085435	0.180866	0.096328	0.057844	0.130029	0.088037	0.133989	0.096328	0.111917	0.115325	0.122456	0.111917	0.122456	0.118837	0.160414	0.146607	0.160414	0.180866	0.142274	0.170333	0.115325	0.130029	0.118837	0.122456	0.138069	0.151072	0.130029	0.122456	0.063292	0.071361	0.069252	0.036883	0.236928	0.155673	0.118837	0.122456	0.115325	0.133989	0.186374	0.175520	0.175520	0.126186	0.111917	0.133989	0.102284	0.146607	0.133989	0.197899	0.126186	0.175520	0.122456	0.138069	0.236928	0.096328	0.046888	0.115325	0.151072	0.044157	0.108609	0.111917	0.165299	0.160414	0.130029	0.138069	0.133989	0.108609	0.170333	0.108609	0.111917	0.078082	0.118837	0.155673	0.099261	0.160414	0.073535	0.111917	0.071361	0.102284	0.082910	0.186374	0.046888	0.192050	0.122456	0.111917	0.080460	0.071361	0.071361	0.093481	0.090718	0.170333	0.105399	0.133989	0.057844	0.108609	0.111917	0.142274	0.105399	0.085435	0.090718	0.146607	0.130029	0.180866	0.075774	0.069252	0.111917	0.105399	0.069252	0.133989	0.093481	0.115325	0.118837	0.130029	0.075774	0.099261	0.133989	0.059606	0.105399	0.133989	0.180866	0.210136	0.111917	0.115325	0.170333
D00552	0.329559	0.267135	0.229925	0.160414	0.283654	0.192050	0.292293	0.175520	0.138069	0.371577	0.138069	0.180866	0.210136	0.301194	0.244143	0.371577	0.236928	0.165299	0.210136	0.339596	0.170333	0.146607	0.175520	0.223130	0.210136	0.244143	0.108609	0.275271	0.371577	0.229925	0.203926	0.160414	0.292293	0.329559	0.329559	0.259240	0.259240	0.310367	0.236928	0.203926	0.180866	0.210136	0.329559	0.472367	0.259240	0.329559	0.310367	0.382893	0.301194	0.244143	0.236928	0.186374	0.406570	0.292293	0.180866	0.292293	0.418952	0.197899	0.301194	0.349938	0.349938	0.319819	0.349938	0.319819	0.339596	0.349938	0.382893	0.394554	0.170333	1.000000	0.329559	0.151072	0.197899	0.382893	0.151072	0.180866	0.203926	0.275271	0.216536	0.160414	0.175520	0.259240	0.160414	0.329559	0.186374	0.371577	0.180866	0.170333	0.360595	0.229925	0.115325	0.244143	0.197899	0.267135	0.170333	0.175520	0.203926	0.203926	0.197899	0.192050	0.165299	0.175520	0.275271	0.319819	0.319819	0.339596	0.236928	0.275271	0.394554	0.210136	0.310367	0.259240	0.283654	0.637628	0.394554	0.133989	0.170333	0.115325	0.082910	0.292293	0.292293	0.197899	0.170333	0.151072	0.175520	0.259240	0.259240	0.259240	0.223130	0.155673	0.223130	0.180866	0.244143	0.236928	0.394554	0.251579	0.259240	0.142274	0.310367	0.229925	0.151072	0.099261	0.244143	0.236928	0.118837	0.170333	0.236928	0.275271	0.301194	0.259240	0.275271	0.267135	0.371577	0.267135	0.244143	0.210136	0.146607	0.236928	0.349938	0.186374	0.360595	0.130029	0.382893	0.151072	0.160414	0.155673	0.371577	0.078082	0.251579	0.259240	0.236928	0.133989	0.126186	0.126186	0.165299	0.170333	0.223130	0.165299	0.236928	0.223130	0.170333	0.267135	0.236928	0.146607	0.229925	0.133989	0.329559	0.170333	0.251579	0.170333	0.146607	0.186374	0.186374	0.122456	0.251579	0.210136	0.133989	0.251579	0.203926	0.160414	0.210136	0.283654	0.088037	0.197899	0.210136	0.267135	0.418952	0.175520	0.275271	0.382893
D00553	0.251579	0.203926	0.155673	0.108609	0.203926	0.165299	0.210136	0.151072	0.111917	0.301194	0.093481	0.155673	0.180866	0.216536	0.223130	0.223130	0.229925	0.142274	0.203926	0.244143	0.146607	0.118837	0.151072	0.160414	0.160414	0.186374	0.088037	0.197899	0.382893	0.155673	0.175520	0.138069	0.236928	0.301194	0.251579	0.251579	0.175520	0.236928	0.170333	0.165299	0.155673	0.180866	0.283654	0.267135	0.251579	0.251579	0.283654	0.329559	0.259240	0.236928	0.170333	0.170333	0.259240	0.236928	0.155673	0.236928	0.319819	0.133989	0.244143	0.283654	0.283654	0.244143	0.267135	0.244143	0.259240	0.267135	0.275271	0.360595	0.146607	0.329559	1.000000	0.138069	0.170333	0.216536	0.130029	0.155673	0.165299	0.236928	0.138069	0.130029	0.126186	0.210136	0.130029	0.197899	0.170333	0.251579	0.146607	0.130029	0.329559	0.251579	0.078082	0.186374	0.180866	0.192050	0.138069	0.133989	0.146607	0.146607	0.151072	0.210136	0.142274	0.151072	0.165299	0.244143	0.292293	0.259240	0.216536	0.197899	0.197899	0.203926	0.210136	0.267135	0.216536	0.236928	0.236928	0.102284	0.122456	0.088037	0.059606	0.223130	0.175520	0.170333	0.138069	0.130029	0.142274	0.223130	0.251579	0.251579	0.216536	0.133989	0.170333	0.138069	0.197899	0.180866	0.301194	0.259240	0.251579	0.146607	0.941765	0.197899	0.108609	0.071361	0.267135	0.216536	0.080460	0.138069	0.259240	0.223130	0.229925	0.210136	0.251579	0.203926	0.186374	0.216536	0.186374	0.192050	0.126186	0.192050	0.360595	0.151072	0.418952	0.088037	0.192050	0.102284	0.130029	0.111917	0.283654	0.056135	0.216536	0.210136	0.216536	0.096328	0.090718	0.090718	0.133989	0.138069	0.203926	0.118837	0.203926	0.099261	0.138069	0.203926	0.229925	0.118837	0.146607	0.115325	0.283654	0.130029	0.203926	0.130029	0.099261	0.133989	0.142274	0.105399	0.203926	0.192050	0.122456	0.275271	0.223130	0.130029	0.180866	0.244143	0.080460	0.160414	0.180866	0.244143	0.319819	0.142274	0.236928	0.444858
D00560	0.186374	0.151072	0.186374	0.080460	0.126186	0.108609	0.146607	0.133989	0.160414	0.175520	0.118837	0.122456	0.151072	0.126186	0.115325	0.108609	0.151072	0.111917	0.093481	0.151072	0.080460	0.069252	0.126186	0.111917	0.093481	0.090718	0.051303	0.122456	0.138069	0.085435	0.122456	0.130029	0.130029	0.122456	0.186374	0.155673	0.130029	0.122456	0.088037	0.102284	0.138069	0.133989	0.197899	0.115325	0.146607	0.175520	0.175520	0.180866	0.192050	0.130029	0.105399	0.244143	0.133989	0.155673	0.080460	0.155673	0.197899	0.088037	0.151072	0.175520	0.186374	0.160414	0.165299	0.160414	0.170333	0.175520	0.151072	0.186374	0.102284	0.151072	0.138069	1.000000	0.142274	0.142274	0.071361	0.085435	0.096328	0.155673	0.075774	0.085435	0.069252	0.102284	0.075774	0.096328	0.118837	0.146607	0.071361	0.096328	0.151072	0.102284	0.061421	0.102284	0.105399	0.099261	0.108609	0.099261	0.108609	0.108609	0.105399	0.146607	0.126186	0.105399	0.115325	0.126186	0.216536	0.160414	0.133989	0.085435	0.096328	0.093481	0.146607	0.155673	0.180866	0.115325	0.108609	0.071361	0.075774	0.061421	0.041586	0.130029	0.122456	0.170333	0.138069	0.122456	0.142274	0.138069	0.165299	0.138069	0.142274	0.105399	0.118837	0.115325	0.155673	0.151072	0.186374	0.151072	0.138069	0.102284	0.130029	0.165299	0.085435	0.046888	0.146607	0.192050	0.044157	0.130029	0.142274	0.146607	0.133989	0.130029	0.138069	0.126186	0.090718	0.133989	0.108609	0.160414	0.069252	0.170333	0.130029	0.088037	0.142274	0.111917	0.088037	0.075774	0.130029	0.088037	0.175520	0.046888	0.160414	0.155673	0.133989	0.075774	0.071361	0.071361	0.099261	0.080460	0.133989	0.126186	0.126186	0.061421	0.080460	0.126186	0.151072	0.244143	0.075774	0.102284	0.175520	0.085435	0.170333	0.146607	0.073535	0.118837	0.093481	0.073535	0.142274	0.126186	0.090718	0.142274	0.155673	0.090718	0.133989	0.192050	0.075774	0.093481	0.142274	0.192050	0.197899	0.105399	0.146607	0.151072
D00563	0.203926	0.165299	0.142274	0.126186	0.155673	0.160414	0.203926	0.186374	0.122456	0.244143	0.090718	0.229925	0.186374	0.186374	0.170333	0.151072	0.197899	0.138069	0.108609	0.175520	0.105399	0.080460	0.138069	0.155673	0.146607	0.133989	0.080460	0.180866	0.180866	0.170333	0.192050	0.151072	0.180866	0.151072	0.229925	0.229925	0.192050	0.180866	0.102284	0.118837	0.170333	0.155673	0.229925	0.151072	0.192050	0.203926	0.180866	0.210136	0.210136	0.142274	0.146607	0.175520	0.186374	0.229925	0.118837	0.229925	0.203926	0.122456	0.197899	0.203926	0.229925	0.197899	0.216536	0.197899	0.210136	0.203926	0.165299	0.259240	0.160414	0.197899	0.170333	0.142274	1.000000	0.165299	0.082910	0.111917	0.118837	0.216536	0.105399	0.105399	0.085435	0.133989	0.105399	0.118837	0.146607	0.203926	0.093481	0.099261	0.210136	0.126186	0.080460	0.151072	0.102284	0.138069	0.126186	0.122456	0.151072	0.142274	0.130029	0.160414	0.155673	0.122456	0.126186	0.175520	0.236928	0.186374	0.175520	0.111917	0.126186	0.122456	0.180866	0.192050	0.210136	0.151072	0.126186	0.099261	0.118837	0.096328	0.057844	0.192050	0.160414	0.175520	0.133989	0.142274	0.175520	0.216536	0.244143	0.216536	0.186374	0.130029	0.155673	0.142274	0.180866	0.175520	0.244143	0.165299	0.180866	0.111917	0.160414	0.203926	0.105399	0.054476	0.160414	0.197899	0.061421	0.142274	0.155673	0.216536	0.186374	0.170333	0.170333	0.175520	0.118837	0.175520	0.118837	0.155673	0.096328	0.165299	0.170333	0.108609	0.186374	0.085435	0.122456	0.111917	0.111917	0.138069	0.244143	0.088037	0.283654	0.170333	0.146607	0.118837	0.105399	0.105399	0.115325	0.111917	0.210136	0.115325	0.175520	0.075774	0.093481	0.146607	0.210136	0.115325	0.105399	0.118837	0.180866	0.099261	0.301194	0.111917	0.108609	0.165299	0.130029	0.080460	0.223130	0.138069	0.088037	0.165299	0.170333	0.093481	0.130029	0.186374	0.065219	0.115325	0.210136	0.251579	0.259240	0.122456	0.151072	0.197899
