0.3794	0.373774	0.538778	0.60782	0.555071	0.599551	0.562729	0.60782	0.49425	0.280547	1	0.579045	0.638076	0.60782	0.48734	0.562729	0.585709	0.594019	0.547723	0.585709	0.531446	0.669783	0.563329	0.629155	0.579045	0.555071	0.513703	0.506711	0.49425	0.409447	0.528596	0.554395	0.236653	0.49425	0.22984	0.448903	0.247729	0.269678	0.204366	0.255011	0.216858	0.244552	0.250172	0.248207	0.524401	0.570716	0.585709	0.60782	0.620596	0.506711	0.555071	0.546421	0.513703	0.48734	0.538778	0.531446	0.599551	0.594019	0.403557	0.570716	0.520984	0.501472	0.554395	0.528596	0.520984	0.48734	0.459466	0.397915	0.43589	0.555071	0.599551	0.533854	0.403557	0.49425	0.415607	0.429788	0.442251	0.55358	0.442251	0.368398	0.577739	0.528789	0.513703	0.48734	0.546421	0.513703	0.513703	0.398331	0.625437	0.403557	0.60782	0.472785	0.272363	0.324892	0.459466	
0.398609	0.343524	0.446983	0.537523	0.575126	0.607175	0.502577	0.55389	0.425426	0.350883	0.579045	1	0.7531	0.614144	0.503936	0.469315	0.477955	0.480548	0.658278	0.593364	0.637375	0.580025	0.619677	0.504495	0.465473	0.550696	0.614523	0.476094	0.465473	0.386556	0.381116	0.36841	0.29112	0.33352	0.30124	0.380055	0.282969	0.26444	0.255322	0.280907	0.282969	0.305864	0.281311	0.28338	0.61027	0.470027	0.570086	0.597755	0.532827	0.545815	0.523871	0.497199	0.564804	0.501303	0.495535	0.465473	0.465473	0.484935	0.366125	0.471837	0.395196	0.463435	0.467707	0.464964	0.360112	0.375959	0.363481	0.372378	0.339935	0.376223	0.365439	0.380269	0.360784	0.365354	0.360554	0.312523	0.339935	0.337419	0.31053	0.329991	0.418388	0.47913	0.41106	0.406836	0.40409	0.406868	0.41547	0.317976	0.448876	0.363255	0.436584	0.373343	0.303579	0.371695	0.360554	
0.421358	0.420404	0.6063	0.630428	0.588345	0.600256	0.570428	0.616668	0.459249	0.465514	0.638076	0.7531	1	0.811505	0.669149	0.618731	0.635213	0.583875	0.658278	0.613572	0.637375	0.618345	0.632316	0.619056	0.562517	0.673298	0.629704	0.620177	0.60733	0.479249	0.506063	0.507754	0.390457	0.428216	0.4	0.504577	0.385715	0.341397	0.339028	0.374041	0.375739	0.403242	0.373537	0.375083	0.608613	0.624123	0.645895	0.620177	0.615031	0.611404	0.582952	0.585125	0.625835	0.616441	0.596925	0.588345	0.569043	0.643918	0.504606	0.490795	0.547312	0.56519	0.612372	0.552159	0.49829	0.391623	0.500961	0.424511	0.402876	0.451464	0.427167	0.416281	0.436904	0.434593	0.417263	0.430097	0.417205	0.447214	0.36927	0.426404	0.555554	0.553254	0.416665	0.490947	0.531084	0.495591	0.554148	0.408162	0.591784	0.500649	0.579715	0.495742	0.384312	0.514762	0.449086	
0.36667	0.350493	0.483313	0.511596	0.559017	0.560357	0.463824	0.511181	0.444996	0.379951	0.60782	0.614144	0.811505	1	0.545292	0.508193	0.517549	0.480548	0.605533	0.54582	0.586305	0.533205	0.611039	0.504832	0.462022	0.561868	0.62699	0.505747	0.49527	0.388913	0.410673	0.404534	0.313697	0.371966	0.324602	0.402003	0.307474	0.271995	0.275123	0.304178	0.304914	0.331202	0.303127	0.306855	0.611666	0.508965	0.524407	0.597755	0.506094	0.502081	0.481895	0.492357	0.559303	0.5027	0.486785	0.477445	0.464048	0.522542	0.402026	0.536442	0.436291	0.569095	0.539759	0.517939	0.398889	0.383586	0.399625	0.357655	0.322894	0.383856	0.383599	0.360751	0.354967	0.350782	0.334025	0.344299	0.338564	0.362916	0.31053	0.346029	0.450835	0.517521	0.417397	0.40204	0.433092	0.402174	0.449888	0.329885	0.486061	0.398874	0.472751	0.402297	0.306186	0.412075	0.357792	
0.36667	0.321167	0.399172	0.468167	0.542936	0.531233	0.484517	0.476036	0.417603	0.311546	0.48734	0.503936	0.669149	0.545292	1	0.4167	0.424675	0.408077	0.605533	0.54582	0.586305	0.508263	0.568951	0.453939	0.428176	0.507312	0.56611	0.438587	0.428176	0.355582	0.338632	0.333216	0.258667	0.367144	0.267659	0.349603	0.389744	0.278682	0.268239	0.264945	0.347198	0.271574	0.271925	0.269301	0.559396	0.417631	0.524407	0.502081	0.490134	0.502081	0.481895	0.476579	0.54138	0.480513	0.45583	0.428176	0.428176	0.430877	0.33115	0.464575	0.360336	0.509559	0.527304	0.516464	0.328578	0.346341	0.331664	0.342541	0.312698	0.346584	0.307563	0.308011	0.316147	0.325399	0.331664	0.288007	0.312698	0.299252	0.288007	0.292498	0.371748	0.428171	0.391548	0.374348	0.361734	0.36314	0.374235	0.292498	0.398552	0.328553	0.387916	0.348178	0.279336	0.33944	0.331664	
0.387277	0.373313	0.395701	0.518112	0.591608	0.585249	0.4897	0.533889	0.56552	0.364387	0.562729	0.469315	0.618731	0.508193	0.4167	1	0.453978	0.507539	0.632456	0.570088	0.612372	0.571284	0.689589	0.55019	0.479063	0.594772	0.663707	0.514199	0.454459	0.40099	0.357392	0.367457	0.278482	0.414875	0.278019	0.375331	0.456432	0.326366	0.314137	0.31028	0.406606	0.310407	0.318454	0.315381	0.628163	0.427149	0.547723	0.631329	0.534519	0.524404	0.503321	0.538697	0.611944	0.543143	0.488677	0.447214	0.478668	0.454459	0.368226	0.622704	0.404642	0.579305	0.597026	0.608537	0.362876	0.406049	0.37671	0.405228	0.366398	0.406335	0.355141	0.347387	0.365084	0.38341	0.34641	0.332924	0.326601	0.339031	0.332924	0.305503	0.424333	0.476728	0.404524	0.453723	0.426786	0.432288	0.453586	0.310729	0.404109	0.375428	0.418137	0.39356	0.338565	0.357862	0.34641	
0.398609	0.385129	0.408249	0.496942	0.586592	0.561336	0.512723	0.512074	0.494108	0.326353	0.585709	0.477955	0.635213	0.517549	0.424675	0.453978	1	0.449631	0.658278	0.593364	0.637375	0.568887	0.631114	0.498778	0.465473	0.604679	0.674763	0.522764	0.465473	0.413683	0.339411	0.368828	0.259731	0.369211	0.260958	0.380055	0.408252	0.319543	0.280977	0.277528	0.363686	0.277642	0.284839	0.28209	0.610101	0.416332	0.570086	0.559869	0.532827	0.545815	0.523871	0.483781	0.549561	0.487774	0.495535	0.465473	0.465473	0.46154	0.365463	0.580775	0.363392	0.556192	0.609451	0.6278	0.359588	0.412813	0.372105	0.401492	0.339935	0.413103	0.369644	0.3362	0.364137	0.395546	0.360554	0.315836	0.339935	0.341302	0.315836	0.317976	0.431401	0.522236	0.428357	0.422689	0.43116	0.441422	0.426635	0.317976	0.389645	0.363668	0.383715	0.360554	0.306928	0.348264	0.360554	
0.382973	0.386514	0.417568	0.499694	0.617722	0.564444	0.523939	0.514909	0.473837	0.352788	0.594019	0.480548	0.583875	0.480548	0.408077	0.507539	0.449631	1	0.632456	0.570088	0.612372	0.591609	0.712561	0.569765	0.519439	0.586503	0.65448	0.50705	0.478591	0.41003	0.390263	0.378703	0.285577	0.376489	0.280645	0.384893	0.353553	0.260347	0.243331	0.25592	0.314958	0.257577	0.248809	0.244295	0.637605	0.455443	0.547723	0.689395	0.583682	0.531484	0.539448	0.481186	0.540397	0.518768	0.506063	0.477709	0.522693	0.491704	0.379237	0.638569	0.39469	0.574961	0.555554	0.587522	0.359265	0.400404	0.36092	0.409486	0.341859	0.400686	0.374889	0.360751	0.378074	0.370169	0.34641	0.327326	0.326601	0.346144	0.327326	0.313053	0.443463	0.564074	0.441724	0.469865	0.46604	0.446306	0.469724	0.305504	0.441277	0.358706	0.433014	0.381499	0.350611	0.384094	0.34641	
0.605533	0.483042	0.620177	0.707107	0.643265	0.683132	0.615881	0.719194	0.525224	0.344194	0.547723	0.658278	0.658278	0.605533	0.605533	0.632456	0.658278	0.632456	1	0.901388	0.968246	0.658278	0.641942	0.632456	0.707107	0.654653	0.720562	0.632456	0.707107	0.587222	0.344726	0.525224	0.253547	0.415223	0.250814	0.577347	0.257707	0.240854	0.213702	0.262017	0.237171	0.256911	0.26038	0.26992	0.619874	0.632456	0.866025	0.829156	0.809426	0.829156	0.79582	0.694809	0.694809	0.719194	0.752775	0.707107	0.707107	0.643265	0.491304	0.632456	0.483042	0.587222	0.587222	0.615881	0.483042	0.454863	0.547723	0.565685	0.516401	0.441143	0.462915	0.491304	0.454863	0.483042	0.547723	0.316228	0.516401	0.454863	0.408252	0.483042	0.460682	0.574456	0.525224	0.577347	0.587222	0.557082	0.547723	0.483042	0.491304	0.491304	0.577347	0.547723	0.311927	0.489898	0.547723	
0.54582	0.435409	0.55902	0.637377	0.579831	0.615767	0.555148	0.648273	0.548032	0.351722	0.585709	0.593364	0.613572	0.54582	0.54582	0.570088	0.593364	0.570088	0.901388	1	0.872765	0.593364	0.611007	0.570088	0.637377	0.629369	0.702314	0.570088	0.637377	0.529315	0.337943	0.47343	0.269266	0.380441	0.279057	0.520414	0.263548	0.283218	0.221237	0.285083	0.25396	0.260302	0.248371	0.256966	0.624366	0.570088	0.780625	0.747391	0.729606	0.747391	0.717343	0.626293	0.626293	0.648273	0.678542	0.637377	0.637377	0.579831	0.442856	0.577347	0.435409	0.649479	0.611138	0.61729	0.435409	0.429668	0.49371	0.509902	0.465478	0.429971	0.417266	0.442856	0.410008	0.435409	0.49371	0.29478	0.465478	0.410008	0.367994	0.435409	0.449016	0.5416	0.47343	0.520414	0.529315	0.502147	0.49371	0.435409	0.442856	0.442856	0.520414	0.49371	0.299331	0.441588	0.49371	
0.586305	0.467704	0.600484	0.684653	0.622839	0.66144	0.596325	0.696357	0.52353	0.352234	0.531446	0.637375	0.637375	0.586305	0.586305	0.612372	0.637375	0.612372	0.968246	0.872765	1	0.637375	0.612372	0.612372	0.684653	0.633865	0.691906	0.612372	0.684653	0.568576	0.354438	0.508546	0.251173	0.402038	0.254824	0.559014	0.258062	0.24459	0.216611	0.280741	0.248673	0.257393	0.251978	0.251616	0.616838	0.612372	0.838525	0.802827	0.783723	0.802827	0.77055	0.672746	0.672746	0.696357	0.728871	0.684653	0.684653	0.622839	0.475703	0.612372	0.467704	0.639601	0.603026	0.610391	0.467704	0.440419	0.53033	0.547723	0.500003	0.424606	0.448215	0.475703	0.440419	0.467704	0.53033	0.306186	0.500003	0.440419	0.395289	0.467704	0.442361	0.5416	0.508546	0.559014	0.568576	0.539392	0.53033	0.467704	0.475703	0.475703	0.559014	0.53033	0.30032	0.474342	0.53033	
0.461785	0.446438	0.544371	0.559703	0.561952	0.576542	0.539279	0.56547	0.5515	0.399232	0.669783	0.580025	0.618345	0.533205	0.508263	0.571284	0.568887	0.591609	0.658278	0.593364	0.637375	1	0.824838	0.668845	0.59925	0.627592	0.679722	0.594404	0.614323	0.484285	0.398117	0.478699	0.311817	0.409426	0.325626	0.440461	0.310467	0.272395	0.270956	0.297053	0.297299	0.336824	0.301232	0.31501	0.67119	0.552603	0.636614	0.679523	0.575323	0.549301	0.603079	0.555787	0.568224	0.599196	0.584521	0.533595	0.570871	0.562447	0.467183	0.528006	0.46402	0.521844	0.53033	0.546237	0.438458	0.415847	0.37484	0.398287	0.385406	0.486929	0.453123	0.393973	0.478317	0.385793	0.360554	0.379992	0.386698	0.390293	0.354443	0.356408	0.481685	0.47913	0.436601	0.542711	0.50081	0.539413	0.542548	0.354799	0.479697	0.455429	0.500147	0.474582	0.404968	0.427895	0.381815	
0.527998	0.540065	0.553132	0.61507	0.572169	0.609677	0.568551	0.582834	0.577347	0.460606	0.563329	0.619677	0.632316	0.611039	0.568951	0.689589	0.631114	0.712561	0.641942	0.611007	0.612372	0.824838	1	0.794382	0.691686	0.676359	0.642907	0.615126	0.656162	0.572922	0.471402	0.52915	0.336641	0.46444	0.393059	0.509902	0.408252	0.291916	0.327067	0.306627	0.363686	0.347405	0.302111	0.334204	0.634508	0.616732	0.697488	0.66936	0.66936	0.663053	0.691686	0.670883	0.652809	0.72328	0.705567	0.644094	0.68909	0.656162	0.539481	0.541784	0.541672	0.55186	0.535938	0.555959	0.501398	0.400175	0.424545	0.475763	0.428299	0.515744	0.461199	0.446897	0.532458	0.423845	0.39537	0.417612	0.451453	0.433472	0.395702	0.405031	0.52846	0.529293	0.446603	0.655099	0.594044	0.62361	0.656331	0.38715	0.545755	0.519009	0.60372	0.533057	0.487514	0.399478	0.395356	
0.421265	0.429954	0.472649	0.536758	0.612372	0.606311	0.546482	0.553101	0.488091	0.368301	0.629155	0.504495	0.619056	0.504832	0.453939	0.55019	0.498778	0.569765	0.632456	0.570088	0.612372	0.668845	0.794382	1	0.551864	0.604679	0.674763	0.522764	0.534327	0.456112	0.356034	0.421265	0.271213	0.372194	0.313603	0.398058	0.260317	0.241349	0.260951	0.272433	0.258585	0.292602	0.267264	0.273651	0.639172	0.492061	0.555281	0.614262	0.534051	0.529019	0.551864	0.551302	0.626263	0.577071	0.562939	0.513892	0.549793	0.523521	0.421859	0.500909	0.432174	0.588784	0.601207	0.586964	0.399171	0.412813	0.372105	0.383252	0.346528	0.423522	0.397064	0.35734	0.420565	0.369818	0.34641	0.333923	0.360193	0.366619	0.309442	0.323863	0.431401	0.603026	0.416869	0.522673	0.47396	0.496466	0.522515	0.309719	0.435432	0.39902	0.48168	0.424375	0.390015	0.372176	0.34641	
0.428176	0.37437	0.438532	0.550704	0.613694	0.622064	0.535329	0.567472	0.414138	0.320688	0.579045	0.465473	0.562517	0.462022	0.428176	0.479063	0.465473	0.519439	0.707107	0.637377	0.684653	0.59925	0.691686	0.551864	1	0.586179	0.654118	0.50677	0.5	0.415229	0.365771	0.371389	0.259391	0.354333	0.273061	0.408246	0.361151	0.258237	0.24856	0.279512	0.321727	0.261031	0.274208	0.272055	0.614098	0.447214	0.612372	0.646131	0.57235	0.586302	0.56273	0.505109	0.57379	0.509279	0.532292	0.5	0.5	0.465157	0.367322	0.523775	0.379413	0.554328	0.553146	0.53741	0.347567	0.400183	0.387298	0.4	0.365151	0.400464	0.365439	0.373874	0.373116	0.377217	0.387298	0.305504	0.365151	0.337419	0.292773	0.341563	0.418202	0.565688	0.465081	0.455103	0.436793	0.432284	0.454965	0.341563	0.413583	0.355619	0.419409	0.387298	0.339595	0.359989	0.387298	
0.515837	0.494181	0.527056	0.582448	0.603026	0.657922	0.544582	0.600183	0.459238	0.422278	0.555071	0.550696	0.673298	0.561868	0.507312	0.594772	0.604679	0.586503	0.654653	0.629369	0.633865	0.627592	0.676359	0.604679	0.586179	1	0.884029	0.684891	0.585516	0.4286	0.40312	0.483214	0.305292	0.478875	0.269319	0.401654	0.30243	0.329226	0.233749	0.295624	0.271462	0.273057	0.290014	0.287737	0.616393	0.543266	0.613019	0.64047	0.661664	0.60859	0.613019	0.564751	0.624631	0.570883	0.5904	0.586503	0.589299	0.604679	0.462995	0.603912	0.448948	0.600392	0.538386	0.604093	0.41025	0.54084	0.487507	0.440198	0.366031	0.541221	0.395332	0.409719	0.477068	0.417685	0.379849	0.33265	0.36025	0.393816	0.360052	0.382209	0.565193	0.518169	0.455467	0.520872	0.564877	0.465095	0.558949	0.354318	0.510487	0.476453	0.484745	0.442684	0.33207	0.445031	0.410037	
0.575623	0.551457	0.588143	0.615974	0.616239	0.615974	0.549932	0.626014	0.469953	0.471221	0.513703	0.614523	0.629704	0.62699	0.56611	0.663707	0.674763	0.65448	0.720562	0.702314	0.691906	0.679722	0.642907	0.674763	0.654118	0.884029	1	0.764271	0.653379	0.478275	0.449843	0.53922	0.340677	0.534377	0.273648	0.448206	0.297513	0.323874	0.260841	0.302534	0.302925	0.302534	0.286713	0.285229	0.646796	0.606232	0.68407	0.69301	0.738352	0.679127	0.68407	0.630207	0.605857	0.63705	0.658829	0.65448	0.6576	0.674763	0.516657	0.603026	0.500982	0.596791	0.57321	0.58193	0.457799	0.603524	0.54401	0.491218	0.408455	0.603949	0.441152	0.457206	0.532361	0.466095	0.423874	0.371205	0.402003	0.43946	0.401783	0.426508	0.6307	0.565243	0.508321	0.581243	0.630348	0.519	0.623732	0.395385	0.569654	0.531675	0.540928	0.493992	0.30451	0.496611	0.457562	
0.445957	0.427235	0.455657	0.512424	0.584474	0.578824	0.521585	0.528027	0.405507	0.365073	0.506711	0.476094	0.620177	0.505747	0.438587	0.514199	0.522764	0.50705	0.632456	0.570088	0.612372	0.594404	0.615126	0.522764	0.50677	0.684891	0.764271	1	0.506197	0.422469	0.34851	0.417754	0.28376	0.414003	0.255719	0.382446	0.27475	0.248997	0.235474	0.279273	0.265434	0.270356	0.255148	0.271815	0.646796	0.469671	0.547723	0.601345	0.57203	0.526146	0.529975	0.549603	0.624334	0.55414	0.51042	0.50705	0.509468	0.522764	0.400274	0.634508	0.412834	0.630428	0.605145	0.641133	0.367225	0.467573	0.421465	0.41002	0.363024	0.467902	0.350605	0.381073	0.412441	0.403947	0.34641	0.294019	0.326601	0.340466	0.311276	0.330432	0.488627	0.574456	0.410354	0.450311	0.488354	0.450798	0.483229	0.30632	0.441333	0.411909	0.423494	0.401528	0.301349	0.384743	0.35449	
0.428176	0.372574	0.438532	0.536758	0.607198	0.606311	0.536644	0.553101	0.518526	0.344892	0.49425	0.465473	0.60733	0.49527	0.428176	0.454459	0.465473	0.478591	0.707107	0.637377	0.684653	0.614323	0.656162	0.534327	0.5	0.585516	0.653379	0.506197	1	0.415229	0.352958	0.381572	0.252822	0.415664	0.259037	0.408246	0.25843	0.246605	0.215546	0.279547	0.249028	0.268483	0.267264	0.263285	0.622124	0.447214	0.612372	0.621465	0.57235	0.586302	0.56273	0.520936	0.591769	0.525236	0.532292	0.5	0.5	0.454857	0.373575	0.544197	0.391301	0.636867	0.555869	0.559775	0.35787	0.39973	0.387298	0.400248	0.365151	0.400012	0.362332	0.347405	0.382118	0.377217	0.387298	0.303854	0.365151	0.321636	0.292773	0.341563	0.417729	0.565688	0.457734	0.444709	0.421492	0.430926	0.431599	0.341563	0.388727	0.365549	0.417031	0.387298	0.322154	0.347379	0.387298	
